Per_Gene_Counts_Unaffected_Unaffected,Unaffected_Affected,Affected_Unaffected,Affected_Affected
40,0,1,0
30,1,1,0
37,4,1,0
42,0,5,2
34,2,0,0
36,2,2,0
33,0,3,0
34,0,1,0
39,1,2,0
41,6,1,0
37,1,5,0
37,1,0,0
32,1,1,0
27,3,2,1
24,4,3,2
30,1,2,0
28,1,8,0
23,1,13,1
41,1,1,0
32,0,5,0
40,1,1,0
38,1,3,0
38,2,3,0
39,3,1,0
42,1,2,0
42,2,1,0
37,1,0,0
40,0,2,0
26,1,2,1
29,2,1,0
46,1,3,0
35,1,3,0
38,1,2,0
38,0,1,0
35,0,0,0
31,5,0,1
46,1,2,0
42,3,3,0
34,1,2,1
37,1,2,0
34,1,0,0
36,3,0,0
39,3,1,0
26,0,3,0
33,1,1,0
42,1,0,0
48,1,4,0
23,3,2,0
46,1,1,0
45,2,1,0
25,1,1,0
30,1,1,0
38,1,3,1
12,2,22,2
22,1,3,1
45,1,3,0
36,0,1,1
47,1,2,0
28,1,1,0
26,1,1,0
39,3,2,2
52,1,4,0
32,1,4,0
32,2,2,0
42,1,2,0
36,0,0,0
36,1,3,0
31,1,0,1
41,3,3,1
36,1,1,0
49,1,5,0
47,1,3,0
44,1,1,0
35,1,3,0
19,2,19,2
40,1,2,0
50,0,3,0
40,1,1,0
40,2,2,0
43,3,5,0
36,4,2,0
39,0,3,0
36,0,1,0
37,2,3,0
43,2,2,0
40,0,0,0
46,1,3,0
42,0,0,0
43,2,0,0
40,0,1,0
34,1,1,1
27,2,2,0
36,2,3,0
37,0,1,0
42,0,2,0
25,5,10,3
28,3,1,0
44,1,0,0
23,1,2,0
36,2,3,0
35,4,2,0
35,0,0,0
29,2,0,1
46,1,3,0
39,2,2,1
37,2,2,1
38,0,3,0
36,0,1,1
27,2,3,0
43,4,3,0
39,0,0,0
48,0,1,0
27,1,12,0
43,3,2,0
39,1,0,1
28,1,3,0
38,0,0,0
36,0,1,0
40,0,1,0
31,0,1,0
33,1,1,1
27,0,21,1
38,1,1,0
36,0,3,0
31,4,2,0
34,1,1,0
42,2,1,0
38,3,3,0
35,0,3,0
46,2,1,0
37,2,2,0
34,7,1,0
36,0,1,0
20,1,5,3
38,1,2,1
36,3,2,1
43,0,0,0
44,2,1,0
40,1,2,0
32,1,2,1
28,2,0,1
38,1,2,0
50,1,1,0
33,0,4,0
39,1,3,1
46,1,3,0
37,0,2,0
41,3,0,0
44,2,2,0
30,3,2,0
46,1,1,0
34,0,2,0
39,1,3,0
36,11,1,2
43,2,3,0
40,2,1,0
37,0,0,0
41,0,4,0
42,5,1,0
26,2,0,0
41,0,1,0
27,0,1,0
52,1,3,0
27,0,1,0
41,2,0,0
43,1,1,0
33,0,5,0
42,2,9,0
51,2,0,0
26,0,1,0
38,1,0,0
20,8,5,2
37,0,1,0
45,2,1,0
33,0,1,0
23,7,1,0
35,2,3,1
48,1,4,0
33,2,3,0
32,0,3,0
34,0,1,0
30,1,2,0
28,0,1,0
24,5,0,0
28,0,0,0
39,1,1,0
29,0,1,0
41,1,0,0
45,0,5,0
48,1,3,0
45,1,1,1
25,0,25,2
40,0,2,0
38,1,0,0
40,1,1,0
31,1,1,0
31,0,4,0
46,0,3,0
33,1,1,0
32,1,0,0
26,0,9,2
38,1,2,1
34,1,2,1
41,4,2,0
45,1,0,1
23,2,3,0
46,3,1,0
44,0,2,0
36,1,3,1
43,4,1,0
27,1,1,0
36,0,3,0
41,2,1,0
38,1,8,3
29,1,3,1
32,1,1,0
45,1,3,0
35,0,0,0
38,0,0,0
43,1,0,0
29,2,3,0
25,0,8,1
45,0,1,0
40,0,6,0
35,3,2,0
46,1,0,0
43,1,1,0
50,2,2,0
39,1,2,0
32,1,2,0
28,6,1,0
40,0,0,0
42,2,1,0
38,1,2,2
36,4,0,0
35,3,1,0
33,2,1,0
35,0,1,0
48,2,1,0
45,0,2,1
34,3,5,0
40,0,2,1
41,2,2,0
33,1,0,0
33,1,2,0
33,1,0,1
36,1,1,0
49,3,2,0
34,1,1,0
38,0,4,0
43,3,3,0
33,2,1,1
38,0,3,0
42,4,3,0
32,0,2,0
36,0,3,0
43,1,3,0
32,1,1,1
30,0,0,0
39,1,0,0
31,1,1,0
45,1,1,0
33,1,0,1
40,1,3,0
31,1,3,0
27,1,0,0
45,2,6,0
42,3,1,0
32,1,2,0
20,0,14,0
34,1,0,0
34,2,1,0
36,2,2,0
47,1,1,0
28,0,0,1
38,2,1,0
40,1,0,0
36,3,1,0
61,1,4,0
32,1,2,0
43,1,1,0
36,10,2,0
32,1,1,0
31,10,1,0
41,2,1,0
31,2,0,1
36,0,2,0
40,2,2,0
44,0,1,0
48,0,1,0
46,0,3,1
32,1,4,0
40,0,2,0
44,9,3,1
29,1,1,0
36,1,1,0
45,1,6,0
42,0,0,0
36,1,1,0
35,2,1,0
31,1,2,0
34,3,0,0
37,1,3,0
34,3,0,0
32,5,2,0
32,1,1,0
45,2,4,0
34,0,1,0
37,0,1,0
43,0,2,0
34,0,1,0
43,1,2,0
36,1,1,1
48,2,1,0
42,10,1,0
46,3,2,0
30,1,1,0
46,2,1,0
31,0,3,0
42,0,4,0
40,1,2,0
31,1,1,0
24,6,0,1
33,0,13,0
38,0,0,0
41,2,3,0
48,0,0,0
35,1,1,1
40,1,1,1
39,1,3,0
41,1,2,0
35,1,0,0
33,2,4,0
37,0,3,0
48,1,0,0
34,1,4,1
31,1,2,1
34,2,3,0
36,0,0,0
34,1,2,0
39,2,2,0
42,1,2,0
28,2,1,0
28,1,2,0
46,3,1,0
32,4,0,0
26,4,0,0
44,1,2,0
36,1,3,0
36,0,2,0
31,0,2,0
51,1,1,0
26,1,0,0
27,2,2,0
43,2,1,0
43,1,1,0
30,5,4,1
30,0,2,2
33,2,0,0
33,1,4,0
45,2,1,0
35,1,2,1
36,2,2,0
35,1,4,0
36,1,0,1
35,1,2,0
45,3,0,0
26,1,1,0
36,2,1,0
41,0,0,1
32,1,0,0
35,2,2,0
39,1,2,1
35,9,1,0
26,0,2,0
38,1,0,0
38,1,2,0
53,5,3,0
38,4,3,0
17,0,26,2
21,5,1,0
35,1,0,0
39,0,1,1
42,1,1,0
34,0,2,0
23,0,4,0
34,1,0,0
31,2,1,0
29,0,4,0
30,1,1,0
33,0,1,0
42,1,1,0
31,1,12,2
37,3,4,0
33,0,1,1
38,9,3,1
41,2,1,0
45,1,3,0
35,2,3,0
34,1,1,0
45,0,0,0
37,0,1,0
45,0,1,1
29,0,1,0
42,1,0,0
35,2,4,0
33,4,1,0
37,2,0,0
32,2,1,0
41,2,1,0
21,9,10,3
37,1,0,0
46,1,2,0
39,1,1,0
40,0,2,0
46,2,1,0
21,10,2,1
35,2,2,0
34,1,2,0
33,1,3,0
27,0,11,0
37,3,4,0
34,0,2,0
36,0,2,0
35,0,1,0
16,0,14,1
36,2,0,0
34,1,3,0
47,1,3,0
33,1,1,0
42,1,3,0
52,0,1,0
31,2,0,0
43,3,1,0
29,3,3,0
41,2,5,0
26,1,3,0
35,4,0,0
45,2,1,0
48,3,2,0
28,2,3,0
34,2,3,0
26,0,0,0
35,2,2,0
37,1,1,0
38,2,0,0
44,3,0,0
44,1,1,0
34,2,0,0
53,1,1,0
38,0,0,0
35,1,1,0
40,1,0,0
36,2,2,0
29,1,15,0
42,0,2,0
47,1,2,0
39,1,1,1
37,1,1,0
42,1,5,0
51,0,0,1
49,1,2,1
39,1,2,0
42,0,3,0
35,3,1,0
38,0,0,0
35,1,1,0
36,3,1,0
20,8,0,2
47,1,2,0
39,2,7,0
36,1,2,0
30,4,0,0
40,1,1,1
23,9,3,2
38,2,1,0
13,2,19,9
50,2,0,0
33,1,0,0
34,0,0,0
50,2,2,0
38,1,4,0
45,1,1,0
43,3,4,0
48,1,1,0
34,0,1,0
34,2,3,0
42,1,2,1
39,2,1,0
26,4,0,0
30,1,0,0
31,1,2,0
34,1,0,1
33,0,3,0
33,2,3,0
34,11,1,0
35,1,3,0
30,1,6,0
27,1,2,0
34,2,1,0
35,1,2,0
38,1,2,0
32,0,1,0
32,1,1,0
37,0,2,0
41,0,2,0
35,3,3,1
40,1,1,0
26,4,1,0
38,2,0,0
43,2,1,0
39,0,3,0
31,3,0,1
26,0,20,0
40,2,2,0
39,1,0,1
34,1,1,0
37,3,2,0
35,0,1,1
26,2,5,0
28,0,6,1
40,0,2,0
38,0,1,0
39,1,2,0
25,1,0,0
39,0,2,0
39,3,2,0
38,1,1,0
32,1,1,0
46,1,2,0
43,2,1,0
31,1,4,0
30,1,2,0
36,0,1,0
43,1,3,0
49,0,2,0
23,9,0,0
28,1,2,0
44,1,2,0
38,1,1,0
31,1,2,1
44,0,1,0
36,2,0,0
32,1,2,0
38,2,0,0
37,2,1,0
39,0,2,0
37,1,0,0
45,0,2,0
41,0,0,0
24,2,6,0
32,1,3,0
36,2,4,0
42,1,1,0
38,1,1,0
25,1,12,0
49,3,1,0
30,2,1,0
34,3,0,0
41,2,3,1
44,1,0,0
40,2,2,0
38,0,3,0
42,1,1,1
25,1,11,0
32,2,2,0
37,2,0,0
41,0,0,0
33,2,6,2
42,5,3,0
34,2,2,0
31,1,2,0
49,1,1,0
35,2,4,1
35,0,4,0
46,0,1,2
37,1,2,0
46,1,1,0
32,1,1,0
41,1,2,0
30,1,0,0
19,10,0,0
36,2,1,1
37,2,1,1
29,1,0,0
29,1,2,0
52,0,3,0
44,2,2,0
30,6,7,1
28,0,1,1
30,1,4,0
31,2,2,1
30,4,0,0
30,2,1,0
25,1,3,0
31,1,2,0
38,1,3,0
38,0,2,0
26,0,13,0
44,0,2,0
44,2,1,0
33,1,1,0
23,3,2,0
51,1,2,0
27,1,1,0
36,3,0,1
49,1,3,0
50,0,2,0
19,0,4,0
30,1,2,0
41,1,3,0
46,1,5,0
32,1,1,1
37,3,1,0
26,2,0,1
36,2,1,0
31,1,3,0
34,1,0,0
32,2,2,0
26,1,1,0
37,2,0,0
30,1,2,0
34,3,2,0
31,1,1,0
34,0,0,0
49,2,2,0
36,0,2,0
33,2,1,0
31,4,2,0
44,0,1,0
42,0,3,1
40,2,4,0
34,0,0,1
34,0,0,0
37,0,2,1
29,4,2,0
34,2,3,1
31,3,1,0
40,2,2,0
30,2,13,0
28,1,6,0
30,1,0,0
36,5,1,1
43,0,0,0
27,11,1,0
40,1,2,1
34,1,3,0
37,1,3,2
28,0,5,0
30,4,1,0
39,1,3,1
33,0,2,0
23,1,0,0
45,0,1,0
40,0,2,2
31,0,1,0
17,1,7,1
38,1,0,0
36,0,3,0
27,1,0,0
39,0,0,0
48,3,1,0
40,1,0,0
32,0,3,0
31,1,1,0
33,0,3,0
39,3,0,0
35,2,2,0
32,0,1,0
29,2,0,0
24,1,10,1
35,1,1,0
37,1,1,0
44,1,1,0
36,0,3,0
32,0,0,0
29,2,0,0
44,2,2,0
37,1,2,0
39,3,3,0
15,1,14,1
40,7,3,0
37,0,1,0
32,1,3,0
25,6,0,0
43,3,1,0
42,1,1,0
28,2,1,0
45,1,4,0
31,4,0,0
43,1,3,0
48,0,1,0
39,3,2,0
36,2,0,0
33,0,3,0
25,3,3,0
35,0,2,0
41,2,1,0
31,1,0,0
28,2,0,0
42,0,2,0
41,1,2,0
43,1,0,0
39,0,0,1
31,1,0,0
43,1,2,0
41,1,1,0
35,2,1,0
32,2,0,0
34,0,2,1
39,2,0,0
43,1,0,0
25,6,1,0
41,0,2,0
26,2,8,0
45,1,2,0
37,0,1,0
36,1,0,0
43,1,1,0
46,1,1,0
52,2,0,0
44,3,4,0
30,2,1,0
45,0,2,0
37,0,0,0
35,0,2,0
22,1,1,0
30,0,1,1
32,8,2,1
37,0,0,0
31,2,0,0
20,10,1,1
41,1,1,0
33,1,0,0
35,3,2,0
38,3,2,0
38,1,3,0
24,2,0,0
30,3,1,0
43,1,0,1
34,1,4,0
40,1,1,0
37,1,2,0
35,2,3,0
35,1,2,0
40,2,1,0
33,1,1,0
24,3,1,1
34,1,1,0
43,1,1,0
43,2,1,0
39,0,0,0
42,1,3,0
41,2,1,0
39,1,2,0
30,5,8,2
46,3,0,1
25,1,6,0
37,0,4,0
32,1,0,0
47,0,2,0
33,2,0,0
49,2,2,0
30,1,0,0
35,1,0,0
37,1,4,0
36,1,0,0
29,3,1,0
28,1,1,0
32,3,1,0
46,3,4,0
43,3,0,0
41,0,1,0
31,3,3,1
46,0,0,0
42,2,0,0
26,1,1,0
35,0,0,0
45,0,4,0
27,0,2,0
40,0,1,0
43,0,2,0
40,0,7,0
39,1,7,0
37,1,2,0
38,0,2,0
48,3,2,0
34,2,2,0
35,2,0,1
41,1,0,0
49,0,0,0
31,2,5,0
26,0,13,0
36,0,0,0
19,5,2,0
33,2,3,1
47,0,0,0
40,1,0,0
28,8,1,1
31,3,4,0
28,1,1,0
44,0,3,0
48,0,0,0
40,1,1,0
37,1,0,0
43,1,3,0
25,0,12,0
30,1,2,0
33,1,0,0
27,4,2,0
34,6,1,0
24,6,1,0
45,0,3,0
29,2,0,1
43,1,1,0
25,2,3,1
31,4,1,0
38,1,2,0
41,2,1,0
39,2,7,0
40,2,0,0
33,1,0,0
23,0,0,0
30,2,2,0
42,2,0,0
34,1,0,0
35,3,2,0
30,0,0,0
33,0,2,1
21,1,2,0
36,0,1,0
36,1,0,0
38,1,3,0
36,2,3,0
38,1,3,1
36,0,2,0
37,1,0,0
51,1,3,0
41,3,1,0
35,2,0,0
25,0,1,0
40,0,1,0
36,0,0,0
38,1,1,0
34,3,0,0
54,1,2,0
14,5,14,4
43,2,0,1
38,2,2,0
32,2,1,0
31,1,1,0
36,0,2,0
27,0,4,0
32,1,2,0
35,0,1,0
37,4,2,1
33,2,1,0
43,0,0,0
37,1,2,0
35,1,0,0
45,2,4,0
37,1,0,0
32,1,1,0
35,1,1,1
36,2,2,0
47,3,0,0
43,1,1,0
33,1,2,0
40,1,2,0
26,0,12,3
31,1,2,0
36,1,0,0
35,2,0,0
44,2,1,0
29,2,2,0
48,3,1,0
28,5,1,0
42,2,2,0
39,0,2,0
29,0,10,1
46,2,0,0
27,0,7,0
36,2,3,0
52,1,4,0
35,1,1,0
45,3,4,0
41,1,0,0
41,4,1,0
32,1,2,0
33,2,1,0
33,0,0,0
35,3,4,1
37,1,0,0
26,1,1,0
36,0,2,0
38,1,1,1
19,0,22,1
31,11,0,0
27,0,1,0
43,1,1,0
38,0,1,0
41,1,3,0
31,1,2,0
32,0,3,0
33,0,0,0
41,2,1,0
54,0,1,0
34,2,2,0
36,6,1,1
35,0,3,0
38,0,2,0
38,0,1,0
44,0,1,0
36,1,6,1
42,1,1,0
37,2,2,0
24,12,1,0
36,2,2,0
35,7,1,0
39,0,1,0
33,1,2,0
42,1,2,0
45,0,2,0
31,2,0,0
37,0,2,0
47,2,2,0
39,2,2,0
43,2,2,1
43,1,4,0
28,1,10,2
38,1,1,0
36,2,0,1
39,0,1,0
33,2,1,0
39,1,0,0
42,1,3,0
46,1,1,0
35,3,1,1
46,2,1,0
36,2,1,0
39,2,2,0
30,0,6,0
36,0,0,0
44,0,3,0
30,0,0,0
45,0,3,0
44,2,2,0
38,0,0,0
32,1,2,0
29,1,0,0
40,1,0,0
36,1,2,0
44,0,2,0
33,2,0,0
33,4,2,0
42,0,2,0
35,1,5,1
38,1,0,1
38,3,1,0
17,0,16,0
41,0,0,0
34,3,0,0
24,0,1,0
38,1,3,1
27,1,2,1
33,1,1,0
45,2,2,0
22,1,0,0
32,3,0,0
42,0,0,0
37,4,1,0
38,1,1,0
30,2,1,0
43,1,4,0
41,2,0,0
39,3,0,0
30,0,1,0
43,2,2,0
32,2,1,0
36,2,2,0
51,1,1,1
38,1,2,0
36,1,2,0
37,0,2,0
41,3,0,0
34,1,2,0
32,1,0,0
37,2,0,0
42,2,1,0
39,2,2,0
40,1,0,0
35,1,0,0
27,0,1,0
37,0,1,1
35,3,1,0
42,0,1,0
29,0,4,0
35,7,10,7
41,1,2,0
30,0,3,1
26,0,1,0
33,0,0,0
34,1,0,0
30,2,2,0
21,8,3,0
31,5,1,0
45,1,3,0
31,0,0,0
40,1,2,0
32,1,2,0
31,1,3,0
26,0,1,1
30,0,0,1
34,1,0,0
49,1,2,0
41,2,2,0
45,3,0,1
45,1,0,0
37,2,1,1
36,3,0,0
51,5,2,0
38,1,1,0
27,0,2,1
43,1,0,0
35,0,2,0
34,1,14,0
47,3,1,0
50,0,2,0
37,6,2,1
33,2,15,3
35,1,0,0
33,5,1,0
33,9,2,0
28,7,1,0
32,0,2,0
29,1,0,0
28,1,0,0
20,16,1,3
32,1,1,0
32,1,2,1
28,0,1,1
39,1,0,0
31,2,3,1
44,2,2,0
33,2,3,0
34,0,1,0
35,2,4,0
38,1,0,0
31,0,0,0
40,0,1,0
38,1,1,0
30,11,0,0
38,1,3,0
40,0,1,1
36,2,1,0
33,0,0,0
36,2,1,0
33,0,1,0
37,0,0,0
30,5,1,1
33,3,1,0
30,1,1,1
36,3,1,0
42,0,2,0
29,1,0,0
40,1,2,0
36,2,1,0
41,0,15,1
36,0,1,1
34,0,4,0
33,0,2,0
35,1,2,0
38,0,2,0
34,1,1,0
40,0,0,1
41,0,6,0
27,0,0,0
29,1,4,0
34,0,4,0
38,1,2,0
20,11,1,0
27,3,3,1
42,0,1,0
47,1,2,0
35,0,3,0
38,1,6,0
36,1,3,0
43,0,1,0
37,2,2,0
40,2,1,0
45,2,4,0
37,1,1,0
41,2,3,0
38,0,3,0
38,1,0,0
30,0,5,0
34,1,4,0
39,3,2,0
38,0,2,1
31,1,3,0
36,0,3,0
33,0,0,0
39,3,3,0
30,2,4,0
28,8,1,0
46,1,5,0
33,2,0,0
31,0,3,0
37,2,3,0
37,4,0,0
35,1,1,0
48,0,0,0
41,0,1,0
30,4,1,0
37,0,9,0
46,1,1,0
44,1,2,0
41,0,3,1
32,8,2,1
51,1,1,0
49,1,0,0
31,2,3,0
29,0,8,1
37,1,1,0
38,2,1,0
29,0,0,0
32,1,0,0
27,5,2,0
41,3,0,0
30,0,2,0
38,0,0,1
38,3,2,0
35,3,1,0
34,2,1,0
43,0,1,0
44,0,1,1
36,2,0,0
30,3,4,2
26,15,1,3
27,6,2,0
28,9,1,0
30,0,0,0
42,0,0,0
41,2,2,0
40,1,1,0
36,0,2,0
44,0,1,0
34,0,2,0
40,2,2,0
39,0,4,0
40,1,0,0
35,0,3,0
43,0,2,0
37,1,8,1
39,0,0,0
37,0,1,0
39,3,2,0
37,0,1,0
47,0,3,0
36,1,0,0
37,3,1,0
44,1,3,0
34,0,1,1
28,1,1,1
34,0,1,0
40,4,2,0
41,1,4,0
19,8,16,4
21,2,16,1
36,2,1,0
31,12,0,2
37,2,2,0
36,1,5,0
26,0,2,0
31,3,3,0
32,0,0,0
44,2,2,0
27,1,1,0
34,1,1,0
42,1,1,0
36,1,6,0
45,1,2,0
35,2,0,0
28,0,0,0
34,0,0,0
40,0,0,0
44,1,0,0
34,1,2,0
27,1,2,0
37,0,2,0
31,7,0,0
34,0,1,0
37,4,5,0
57,2,1,0
34,1,5,0
39,2,1,0
39,1,0,0
35,0,0,0
39,2,1,0
20,17,0,1
29,2,2,0
24,2,0,0
26,2,0,0
32,0,3,0
35,0,1,0
35,1,1,0
35,1,3,0
41,1,1,1
35,0,1,0
41,2,0,0
26,2,13,0
26,10,0,0
32,3,3,0
38,0,0,0
44,1,1,0
44,3,0,0
40,8,0,0
33,1,3,0
40,0,3,0
20,3,2,0
36,1,0,0
37,2,2,1
37,0,1,0
33,0,1,0
25,0,13,1
28,1,2,0
35,1,0,0
39,0,1,1
36,1,0,0
32,2,2,0
45,3,0,0
32,2,1,0
41,0,1,0
36,0,2,0
40,0,2,0
28,2,13,0
36,1,1,1
38,1,1,0
39,1,1,0
36,1,2,0
42,2,1,1
33,1,1,1
30,4,1,0
31,2,2,0
30,2,1,0
37,1,1,1
40,4,13,0
39,1,0,0
32,1,3,0
51,2,1,0
34,1,1,0
30,2,1,1
45,1,1,1
38,0,4,0
32,0,1,0
31,4,4,0
37,1,1,0
42,1,0,1
24,0,2,0
35,1,1,0
39,1,0,0
40,2,0,0
29,0,2,0
36,1,1,1
44,0,0,0
29,0,1,0
50,0,4,0
36,0,1,0
36,1,2,0
40,1,5,0
41,0,3,0
28,1,4,0
49,0,2,0
33,2,3,0
44,2,1,0
37,2,4,0
35,0,3,1
38,3,3,0
42,1,1,0
28,2,1,0
32,2,3,0
43,0,2,0
35,2,2,0
23,8,2,1
32,1,0,0
44,3,3,0
26,0,1,0
30,0,0,0
38,1,1,0
32,6,1,0
33,1,0,0
33,1,1,0
34,10,0,0
29,1,1,1
37,2,5,0
38,2,2,0
32,0,0,0
35,1,1,0
40,2,1,0
29,0,0,0
30,4,0,0
36,1,2,0
43,0,1,0
31,0,1,0
35,0,2,0
35,0,5,0
31,0,2,0
40,3,2,0
22,2,1,0
33,0,0,0
42,3,1,0
32,0,2,0
42,1,1,0
34,3,2,0
32,0,2,0
28,0,15,0
40,2,3,0
32,0,2,0
54,3,1,0
53,2,0,0
44,1,1,0
35,1,1,1
40,9,1,1
30,2,1,0
34,5,4,1
36,1,0,0
31,2,2,0
38,2,2,0
27,0,0,0
35,0,0,0
43,2,2,0
31,1,2,0
30,1,1,0
44,3,2,2
36,3,3,0
36,2,0,0
37,1,2,0
