Per_Gene_Counts_Unaffected_Unaffected,Unaffected_Affected,Affected_Unaffected,Affected_Affected
39,0,1,2
35,2,1,0
26,0,4,0
42,1,0,0
25,1,7,4
45,3,0,1
41,3,1,0
33,0,2,0
29,0,2,1
46,0,0,0
43,1,3,2
32,3,2,0
24,5,5,4
27,0,1,1
27,11,0,0
22,0,2,0
40,2,3,0
33,4,7,6
26,2,2,0
28,0,1,1
39,3,4,1
38,2,2,0
37,1,8,1
38,2,1,0
40,1,2,0
36,1,1,0
26,1,1,1
45,1,3,0
46,2,2,1
39,4,1,0
33,1,4,2
31,0,2,0
31,0,1,0
30,1,1,0
45,2,4,0
13,3,3,5
32,1,0,1
37,0,2,0
34,1,1,0
46,0,1,0
35,0,0,0
37,3,1,1
42,1,1,0
44,0,0,1
38,3,1,3
40,1,2,0
33,2,1,1
47,2,0,0
23,0,2,3
33,2,1,1
36,8,1,1
42,0,0,1
37,1,0,1
32,0,1,1
22,0,18,3
38,3,2,1
39,1,3,2
45,4,1,1
35,0,3,1
42,1,1,0
39,0,0,0
35,2,2,0
31,7,0,0
33,1,0,0
44,1,2,0
36,1,10,2
25,1,8,5
53,3,0,0
40,2,0,0
36,1,0,1
45,0,0,0
33,0,3,0
41,6,2,0
35,2,2,0
33,1,0,0
34,0,3,0
35,1,2,0
37,1,2,2
38,3,2,2
27,1,2,0
36,1,0,1
40,0,1,0
37,1,1,0
31,3,1,1
38,1,1,0
30,0,1,0
25,0,0,0
40,0,1,0
37,1,0,2
40,1,1,0
37,1,1,1
23,2,2,1
29,2,2,0
37,3,3,1
30,0,0,0
26,3,5,6
40,1,1,0
35,0,1,0
38,3,2,0
27,6,12,9
39,0,2,1
27,11,0,0
24,6,4,6
39,3,1,1
45,1,0,1
49,2,0,0
37,3,2,1
29,1,2,0
43,0,3,0
32,0,3,0
32,2,2,0
38,2,1,0
32,0,1,1
37,0,2,0
30,8,1,0
40,3,0,0
37,6,3,4
35,2,0,1
34,1,1,0
35,2,4,0
44,1,0,0
49,2,1,0
28,3,0,0
31,1,2,0
16,5,0,1
30,7,2,3
37,7,6,2
37,1,0,0
32,1,2,1
39,4,2,0
34,1,0,0
40,0,1,0
32,0,1,1
30,1,2,0
35,10,1,3
37,1,1,1
45,1,0,0
44,1,0,0
34,0,2,0
24,9,1,1
40,2,0,0
31,0,1,0
38,2,1,1
39,3,2,0
41,1,1,0
45,1,3,1
33,0,0,0
26,2,1,0
36,2,3,0
49,3,2,0
28,11,1,3
24,6,5,5
40,2,3,0
38,0,3,1
45,1,0,0
40,0,0,1
34,1,0,0
27,2,2,0
27,1,1,0
36,3,2,0
28,0,0,1
20,0,10,1
39,2,2,1
30,1,1,0
32,1,1,0
28,1,1,0
38,1,3,0
33,1,2,0
42,0,0,1
34,1,0,0
32,1,4,0
33,1,1,1
38,4,1,0
37,5,0,2
18,4,4,3
35,4,1,0
37,1,1,0
34,1,3,0
21,10,1,1
28,3,1,0
44,1,1,1
35,0,1,0
30,2,1,0
46,1,2,1
40,0,2,0
35,0,5,1
28,2,9,1
26,3,1,0
40,0,3,1
33,5,3,6
39,2,0,0
34,1,0,0
35,1,0,2
22,8,9,4
44,3,2,0
45,1,1,1
32,4,0,0
34,5,7,4
27,1,2,0
25,1,1,0
48,1,3,0
35,2,1,1
31,8,0,2
30,0,2,0
34,2,0,2
37,1,2,1
34,2,3,0
34,2,1,0
32,5,0,0
32,0,2,1
44,1,3,0
33,1,2,2
53,0,1,1
32,1,2,0
38,1,4,1
45,4,2,1
36,0,0,0
15,8,8,8
40,1,1,0
15,6,9,6
39,1,3,0
27,1,0,1
31,2,0,0
35,1,1,1
37,1,3,2
31,3,1,2
48,3,2,1
49,3,2,1
35,5,2,0
40,0,2,1
31,0,0,2
41,1,2,0
42,1,0,2
24,0,1,0
36,2,1,1
34,0,1,1
40,2,2,0
41,1,2,0
30,2,2,2
54,1,3,1
24,10,0,1
33,1,0,0
43,3,0,0
32,0,0,3
25,0,11,2
33,1,0,1
23,5,4,6
40,4,0,0
37,1,1,1
31,0,1,1
35,0,1,0
35,0,3,0
47,2,0,0
33,2,1,0
27,9,2,9
38,0,1,0
32,1,0,0
37,0,1,0
42,0,2,0
30,2,0,0
43,0,0,1
43,1,0,0
37,3,2,0
42,2,0,1
42,1,2,0
45,1,1,2
42,1,2,0
30,1,0,0
37,0,0,0
27,0,1,2
38,0,0,0
39,0,2,0
25,1,2,0
33,5,1,0
34,1,2,1
40,1,0,0
32,2,2,0
33,3,1,0
45,2,1,0
41,0,5,1
33,13,0,1
35,2,1,0
41,8,0,0
30,3,3,0
22,5,5,5
24,7,8,4
24,10,1,1
36,1,0,1
48,1,1,0
34,1,0,3
30,0,0,2
48,1,0,2
36,2,2,0
33,1,1,1
40,0,1,1
38,2,0,2
37,1,0,0
42,1,0,1
32,4,1,1
26,0,0,0
25,4,4,2
33,1,1,0
33,0,2,1
37,0,5,0
30,1,6,0
51,0,1,0
38,1,0,1
31,2,1,1
45,2,1,0
16,0,21,1
35,2,1,1
36,1,1,0
36,3,0,0
17,6,3,4
34,2,1,0
38,1,1,3
30,0,8,0
33,0,2,1
41,0,3,0
35,5,0,1
42,1,2,0
44,0,0,0
36,3,1,1
36,1,2,1
34,2,0,1
31,1,1,0
38,1,2,1
38,2,3,1
42,1,3,0
33,1,3,1
33,1,2,1
35,1,0,1
36,2,2,0
38,2,3,2
35,2,0,1
37,0,3,1
38,1,0,0
36,1,1,0
45,0,0,0
39,2,2,0
41,1,2,0
28,0,3,0
30,4,1,0
34,1,9,2
23,14,0,2
32,1,0,2
29,3,3,1
36,0,1,0
44,0,3,1
33,2,3,0
36,3,0,1
21,11,0,0
37,1,0,0
28,0,3,1
34,0,1,2
39,3,2,0
42,2,0,3
27,1,3,1
30,2,1,0
42,0,1,0
29,2,1,0
39,0,3,0
31,2,1,0
26,2,4,6
36,2,0,1
32,4,0,0
29,2,1,2
32,2,2,0
39,1,2,0
27,5,4,3
24,0,9,2
31,0,0,1
30,6,1,2
38,2,4,0
40,1,1,0
40,0,1,1
46,1,2,0
28,4,5,6
35,3,0,0
19,1,1,0
44,0,0,2
46,0,0,2
33,0,1,0
39,0,2,1
42,1,3,3
39,1,0,0
40,0,1,0
29,0,1,0
37,2,0,0
44,0,2,2
30,2,1,2
33,0,7,0
37,1,1,0
29,2,3,1
41,0,0,0
32,8,2,5
37,1,1,1
34,0,3,0
40,1,1,0
35,1,3,1
24,6,8,6
35,1,0,1
44,1,1,0
38,2,0,0
39,1,2,0
42,7,2,2
39,1,1,2
33,1,1,1
24,2,7,3
29,4,2,0
34,0,1,0
36,3,2,0
33,0,13,1
34,2,1,0
42,3,0,1
46,3,1,1
39,2,0,0
32,1,7,3
44,4,1,1
25,3,4,3
31,2,3,0
38,1,0,0
44,3,0,0
40,1,3,1
35,1,2,1
26,0,0,0
38,1,1,1
32,1,0,2
44,1,1,2
41,1,1,0
32,1,3,0
26,1,1,1
45,2,3,0
31,0,1,0
39,2,3,1
30,2,4,1
44,1,1,0
31,0,1,0
37,0,4,0
47,0,2,0
21,12,0,0
24,8,2,2
32,1,1,1
40,2,1,0
30,2,1,1
38,0,1,2
39,0,0,1
39,2,1,0
31,0,3,0
33,1,0,0
36,0,0,0
37,0,1,0
38,1,2,0
33,5,6,2
28,1,1,0
37,2,1,0
45,1,2,1
44,1,1,0
33,1,1,0
34,13,0,3
26,2,6,7
45,2,0,0
40,0,0,1
30,0,2,1
35,1,0,0
30,1,2,0
23,2,6,5
30,2,2,1
29,7,2,2
39,1,2,0
38,1,1,1
44,0,1,1
19,10,1,1
53,0,4,0
28,1,2,1
40,4,2,0
25,0,0,0
37,0,0,0
41,0,1,1
38,0,1,1
24,5,2,6
38,0,2,2
49,1,0,1
35,0,3,0
30,11,0,0
44,0,0,0
53,1,1,0
39,1,0,0
42,0,0,0
35,1,2,0
39,1,0,0
37,2,1,0
41,3,1,1
31,2,1,0
43,0,0,0
37,2,0,1
34,2,1,1
30,2,0,0
28,1,1,0
42,2,3,1
26,14,1,2
38,0,1,0
31,8,0,1
37,0,2,1
31,1,0,1
36,0,14,2
29,1,1,0
38,2,0,0
39,0,0,1
39,0,1,3
40,2,0,0
28,8,1,2
43,2,2,0
38,0,1,0
34,0,2,1
40,4,1,2
39,2,1,0
50,2,2,0
33,2,7,1
33,0,1,0
30,2,1,1
32,2,2,0
39,1,1,0
37,1,0,0
34,1,1,0
33,0,0,0
41,2,2,0
35,0,1,1
22,8,0,0
37,2,2,0
34,1,5,0
36,1,1,0
34,0,0,1
35,1,3,1
36,3,2,0
36,2,0,0
32,1,1,0
35,2,1,1
38,0,0,1
41,1,5,1
35,0,0,0
37,2,2,0
40,0,8,0
30,13,0,5
35,5,3,2
29,1,2,3
40,0,0,1
37,1,2,0
41,1,1,1
37,1,1,0
42,2,1,0
37,2,1,0
45,1,0,0
36,0,0,0
33,0,1,1
40,0,2,0
31,0,1,0
40,1,0,1
30,2,2,1
50,0,3,1
32,3,3,0
38,2,13,4
36,1,1,0
39,1,0,0
42,2,1,0
42,1,2,0
26,2,2,0
43,0,2,1
33,0,2,0
28,0,7,1
24,5,1,0
41,4,1,0
37,7,2,0
39,0,1,1
38,0,0,4
32,3,2,0
20,7,1,1
31,0,0,1
33,0,0,0
37,5,1,1
33,0,1,0
43,2,0,0
28,1,0,0
22,1,0,1
32,0,0,0
39,1,1,1
34,1,1,0
20,0,7,1
31,1,1,2
28,1,1,0
47,1,0,1
28,0,1,1
38,1,0,1
30,0,1,1
29,0,0,2
41,1,0,0
27,1,2,1
36,0,1,0
36,1,2,1
42,1,1,1
39,2,2,0
36,1,1,1
37,0,1,0
28,1,1,1
38,0,1,1
31,0,0,0
35,2,3,1
34,2,3,1
37,4,2,0
31,1,5,3
42,1,3,1
27,1,0,1
27,1,10,0
28,5,5,5
41,2,0,0
36,0,2,1
40,5,0,0
43,0,2,0
36,1,2,0
45,1,0,0
36,0,1,1
36,2,1,0
37,2,1,0
41,2,2,1
38,0,1,0
35,2,1,0
29,2,1,0
35,2,1,0
35,2,0,1
32,2,2,0
29,1,3,1
41,1,0,0
34,3,0,1
37,1,1,0
32,1,1,0
31,2,0,0
31,1,1,1
38,0,1,1
48,1,2,0
32,0,0,0
34,3,3,0
39,0,0,0
30,0,1,1
48,2,0,1
50,1,2,0
26,2,1,0
31,9,0,1
37,2,0,0
36,5,0,0
42,1,4,0
32,9,0,1
35,1,0,0
34,1,1,0
38,2,2,1
55,1,1,0
37,2,2,0
47,3,2,0
36,0,4,1
43,4,0,0
37,2,1,1
36,2,2,1
41,2,3,0
29,1,3,1
28,1,1,0
29,0,0,1
41,2,3,0
42,1,2,0
41,2,1,0
38,0,2,1
47,1,1,0
43,0,0,2
25,8,1,3
26,1,5,4
37,0,1,0
34,3,4,5
35,1,0,0
49,1,0,1
41,0,1,0
28,0,1,1
43,0,2,0
35,0,1,1
22,7,7,3
47,2,0,0
43,2,0,1
44,1,0,0
30,2,1,0
43,0,1,0
40,0,0,1
26,0,2,0
37,2,0,1
32,1,1,1
36,0,1,0
45,0,1,1
32,0,1,0
37,1,0,0
52,2,0,1
38,0,1,0
29,2,1,1
37,2,2,0
38,2,0,0
42,0,0,0
34,1,1,0
45,1,1,3
30,1,3,1
41,0,1,0
32,0,0,0
40,2,2,0
48,0,0,0
35,0,1,0
50,1,1,0
27,1,0,0
22,3,3,8
32,1,2,1
38,1,2,0
34,2,1,0
38,11,1,0
35,1,1,2
34,0,0,0
36,1,2,0
39,1,1,0
46,0,1,1
32,0,5,1
19,3,1,1
26,8,3,5
41,2,2,1
39,1,1,0
37,1,1,1
27,1,3,1
30,2,2,0
31,1,1,0
31,1,0,0
61,1,1,0
25,1,5,4
40,1,0,0
20,1,4,2
17,6,6,6
36,1,1,1
22,6,5,2
37,3,2,0
45,1,3,0
37,0,2,0
28,3,1,1
32,10,1,3
40,0,3,0
43,1,2,1
37,4,1,0
41,1,1,0
34,5,1,0
41,2,1,1
45,2,1,0
33,0,2,0
44,0,1,1
42,2,1,0
46,1,3,0
45,5,0,0
43,0,1,1
38,2,3,0
31,2,0,1
35,0,0,0
34,0,2,1
35,1,3,1
32,1,2,0
37,1,1,0
35,2,0,2
40,2,0,0
35,3,1,0
33,4,1,0
38,1,2,0
29,0,1,0
31,11,1,0
34,2,3,0
48,1,1,0
41,1,0,0
36,1,2,0
36,2,1,0
29,3,0,1
31,3,0,1
45,0,1,1
31,3,2,0
31,1,0,2
40,2,1,0
47,2,2,2
32,0,6,0
34,1,2,0
51,0,0,1
32,0,7,0
23,13,1,2
33,1,0,0
42,1,1,0
38,0,1,1
22,0,8,3
44,0,1,0
29,1,0,3
29,0,2,1
44,0,2,2
46,3,0,0
32,2,3,0
38,1,2,1
36,2,4,0
35,1,1,0
43,0,2,2
20,8,5,3
23,8,1,0
36,1,4,0
19,12,0,0
40,1,2,0
45,1,2,1
31,1,0,1
41,3,0,0
35,4,0,0
30,2,1,2
35,1,0,2
42,1,1,0
36,1,2,2
45,0,2,0
50,3,0,0
29,1,0,0
28,5,1,0
31,1,10,2
33,2,1,0
40,2,0,1
49,3,0,1
35,1,1,1
35,1,2,2
24,1,3,0
37,2,1,0
33,0,1,1
34,1,3,1
52,2,1,0
26,1,2,1
36,0,4,2
31,5,5,3
40,3,1,1
43,1,0,1
41,1,0,0
34,2,0,1
31,1,0,0
32,1,1,1
28,2,2,1
47,0,0,1
38,3,3,0
46,2,0,0
31,4,0,0
35,1,0,1
40,2,1,1
34,1,0,0
32,0,10,1
25,10,1,2
38,0,1,0
34,0,1,0
40,2,1,0
42,2,0,0
40,1,0,0
40,1,0,0
40,1,1,1
33,2,2,0
33,0,0,1
44,3,0,0
28,1,1,1
38,1,1,2
27,3,2,2
37,0,4,1
38,0,0,1
34,0,5,0
32,1,2,0
29,1,0,0
31,3,1,1
43,1,0,0
40,1,0,0
44,1,2,2
36,2,1,0
38,3,0,2
32,1,3,0
30,0,1,0
43,1,3,0
48,2,1,2
49,0,1,0
28,3,2,1
32,1,3,0
35,1,2,0
30,0,1,0
31,1,7,1
41,5,1,2
31,2,1,2
44,1,2,0
38,1,1,0
37,2,3,0
41,1,8,2
33,3,0,1
26,0,1,0
21,3,2,0
39,0,1,0
30,2,4,1
33,2,5,1
38,4,0,0
30,1,3,0
42,2,0,0
33,2,0,0
32,0,9,1
18,4,5,7
45,4,1,0
36,1,1,1
46,2,0,0
32,3,0,2
33,0,1,1
33,1,0,1
38,1,0,0
31,1,0,0
21,1,5,0
44,1,1,1
38,1,4,1
46,0,0,1
26,0,1,0
39,2,1,0
40,1,1,0
35,1,2,0
48,1,0,0
33,2,1,0
38,0,1,0
35,1,1,0
29,3,2,0
40,1,1,0
25,0,5,0
33,1,1,1
28,0,1,1
33,0,0,0
23,2,2,5
37,1,3,0
31,2,1,0
32,1,0,1
35,12,3,2
49,0,2,0
22,0,7,3
38,1,2,0
38,0,2,4
28,2,5,1
33,1,0,1
40,1,1,1
42,1,1,0
35,3,0,1
36,3,0,0
35,0,1,0
22,1,14,1
31,3,2,1
42,2,2,0
45,0,1,0
44,1,1,0
47,0,1,1
45,1,3,0
35,0,0,2
34,1,0,0
40,2,1,1
33,2,3,1
39,1,2,1
23,2,3,3
31,1,0,1
23,2,1,0
42,1,1,0
48,1,2,1
34,7,0,1
38,0,1,0
40,2,2,0
24,8,0,2
38,3,4,0
29,3,1,0
39,0,3,4
50,0,1,0
34,1,0,0
37,2,0,4
31,1,10,2
26,0,11,2
32,1,1,2
24,3,2,0
42,0,1,2
25,1,1,2
32,1,1,2
33,0,3,1
34,0,1,0
42,1,2,2
24,3,6,5
29,0,13,1
31,1,0,0
36,1,2,0
35,1,2,0
32,1,1,0
30,2,0,0
39,0,2,1
36,1,6,0
39,3,1,0
32,3,0,1
40,1,1,4
36,1,0,0
35,2,0,1
35,2,1,0
33,0,4,0
46,1,2,0
44,1,0,0
31,4,0,0
27,4,1,2
31,3,2,0
35,1,0,0
20,3,6,6
45,0,10,2
38,2,1,1
35,2,2,1
36,2,3,2
38,3,1,0
46,1,2,0
42,1,1,3
38,2,1,0
37,2,1,0
43,2,1,0
26,3,1,0
43,1,1,0
34,3,0,0
45,2,0,0
53,3,0,1
25,0,0,1
40,1,2,1
32,1,0,0
24,4,2,3
41,2,6,2
43,1,0,0
24,9,1,1
35,2,0,1
29,0,1,0
46,1,1,1
31,0,0,0
37,0,1,2
26,1,0,1
24,1,3,2
45,0,2,0
33,0,1,1
50,2,1,1
36,3,1,1
39,4,2,1
37,1,2,1
40,3,0,2
29,3,1,2
39,1,2,0
41,1,0,0
32,1,2,3
33,3,1,0
35,0,0,0
23,0,5,0
23,3,9,2
43,0,1,0
33,4,4,7
25,7,0,1
40,0,0,0
38,2,1,1
39,1,2,0
35,3,0,0
31,0,0,0
44,3,1,0
37,0,0,1
33,3,2,0
32,1,0,1
44,0,1,0
23,0,12,1
42,2,0,0
35,2,0,0
48,1,0,1
44,1,3,2
48,2,3,3
50,0,1,0
31,0,0,1
42,1,1,3
38,1,2,0
30,1,4,0
22,6,8,7
41,3,1,0
29,0,1,2
32,0,2,0
24,0,12,3
33,2,8,0
36,1,1,0
35,0,9,0
30,3,0,1
37,1,4,1
40,2,3,1
32,0,3,2
40,1,2,1
31,1,2,1
50,0,0,1
39,1,3,0
26,1,6,0
37,1,1,1
35,1,3,0
40,1,2,0
34,1,1,0
38,1,1,1
26,2,9,1
43,1,1,0
46,1,1,0
28,1,4,1
39,2,0,0
27,3,1,1
34,0,1,0
46,3,1,1
36,2,2,0
31,0,0,0
30,8,0,0
44,3,1,2
35,1,2,4
43,1,0,1
35,2,1,0
36,1,0,1
41,2,2,1
38,1,1,0
34,1,4,0
27,0,0,0
35,2,1,0
40,1,1,0
34,0,0,0
39,1,1,0
47,0,0,0
36,2,8,1
34,1,1,0
29,0,3,0
40,1,0,0
42,2,0,0
40,1,1,0
42,1,1,0
13,8,9,10
38,1,1,1
46,1,1,0
32,1,0,1
45,0,3,0
37,1,0,0
42,3,2,0
36,1,2,0
28,1,2,0
40,0,1,0
32,8,0,0
44,0,0,0
42,0,4,2
40,1,0,0
21,0,13,2
24,1,2,0
29,1,0,1
29,0,1,0
30,1,0,0
40,1,0,1
28,1,2,0
32,2,1,0
46,3,2,0
25,1,10,1
32,6,3,3
38,0,1,0
40,0,3,2
33,2,1,0
36,2,4,0
36,2,2,1
34,1,1,0
31,0,12,2
41,2,1,0
25,0,12,2
41,3,1,1
29,1,1,1
41,0,0,1
39,3,0,0
38,3,0,0
55,0,0,0
34,1,2,0
34,1,0,0
41,4,0,0
34,0,9,1
26,3,3,3
32,2,1,1
29,0,0,1
34,2,1,0
28,1,0,1
40,4,2,0
37,2,1,0
40,2,1,0
31,3,1,0
43,4,1,0
34,0,1,1
36,1,3,1
26,1,2,0
38,1,2,0
39,2,0,0
32,4,2,2
37,1,2,0
36,0,1,0
44,2,0,0
32,0,1,0
41,3,3,0
39,0,1,1
22,0,0,2
25,10,0,3
31,0,2,1
44,0,1,0
43,0,2,0
36,1,0,0
42,2,2,0
32,1,1,1
34,13,1,1
47,2,2,0
45,0,0,2
17,4,8,8
36,0,10,0
37,0,9,0
27,0,8,0
47,0,1,0
30,0,1,2
51,0,3,0
16,2,6,7
40,1,2,1
44,2,0,1
40,2,0,0
23,1,2,0
24,3,2,5
33,0,1,1
37,0,1,1
35,2,1,1
34,2,2,1
32,2,1,1
29,1,2,1
36,2,4,0
35,1,2,0
34,0,4,0
30,3,0,0
50,0,1,1
47,1,1,1
32,2,2,0
36,0,1,2
32,5,0,0
39,1,0,0
34,0,0,0
36,3,0,0
38,3,0,0
31,1,2,0
30,9,2,1
44,2,1,0
39,0,0,0
29,2,0,0
39,3,0,0
47,1,1,1
31,2,1,0
26,2,0,2
39,3,1,0
38,0,0,0
44,0,2,0
34,0,1,0
35,2,3,0
35,0,1,0
33,1,1,0
28,3,0,0
39,0,0,0
32,0,1,1
48,0,2,0
35,2,0,1
36,1,2,0
38,2,0,0
37,0,1,0
38,2,2,0
21,0,0,0
40,0,5,1
38,2,1,1
35,1,0,0
42,0,0,0
42,1,2,0
38,1,0,3
30,9,1,1
37,3,1,0
44,1,1,0
46,2,3,0
42,1,2,2
38,1,2,0
40,0,1,0
45,1,3,1
33,2,1,1
33,0,2,0
41,2,1,0
42,1,0,0
26,4,2,2
50,1,1,0
32,2,1,0
41,0,0,0
21,3,3,7
41,2,0,1
36,3,2,0
31,2,1,0
28,1,0,0
52,1,0,1
42,2,2,1
52,0,0,0
40,0,1,1
39,2,2,0
30,0,0,0
35,3,3,0
38,0,2,0
27,3,2,0
30,4,2,2
37,1,1,0
42,1,0,0
35,4,1,0
29,0,6,0
27,3,0,0
35,2,1,1
43,2,1,0
36,16,1,1
32,1,0,3
28,6,7,2
43,2,4,1
42,0,1,0
29,7,0,0
29,3,4,5
39,0,1,1
36,2,0,0
37,0,3,0
46,3,1,0
39,1,0,0
39,3,3,0
45,0,2,1
38,1,1,2
44,1,1,0
41,0,3,0
37,1,3,0
40,1,2,2
35,1,1,2
29,4,2,0
37,1,2,0
33,1,1,2
33,0,3,0
29,3,5,2
34,2,2,0
46,1,1,2
54,2,1,0
41,1,0,0
38,7,1,0
32,2,2,0
43,0,1,0
27,1,1,1
30,0,11,4
36,0,0,1
43,0,2,0
37,2,1,0
35,2,1,1
48,1,1,1
37,1,2,0
24,3,2,0
37,1,2,1
48,1,2,1
39,2,1,0
28,7,6,2
40,1,1,0
39,2,3,1
49,3,1,1
35,1,2,2
34,1,1,0
39,2,1,0
31,1,8,0
45,1,3,0
25,13,0,1
42,1,0,1
27,5,4,4
46,2,0,1
30,9,0,4
39,1,1,0
34,1,2,0
40,0,0,0
42,1,2,0
40,3,3,0
44,1,2,0
28,16,0,3
29,2,2,0
32,0,1,0
30,1,0,0
41,1,1,1
46,2,0,2
31,0,2,0
30,1,0,1
35,1,1,2
32,1,0,0
33,1,2,1
27,6,0,1
36,1,4,0
38,2,0,1
31,2,2,0
42,0,3,0
40,0,1,1
42,3,1,0
30,0,1,1
33,1,0,0
23,0,2,2
34,0,0,0
35,2,1,0
37,2,1,0
41,1,1,0
36,1,2,0
33,0,3,0
48,2,1,0
26,6,4,3
42,1,0,1
31,1,2,0
37,8,0,2
31,0,0,2
36,3,3,0
33,2,2,0
31,2,7,2
21,10,2,0
29,9,6,4
39,0,2,0
34,1,0,0
44,1,1,0
28,1,1,0
35,1,0,0
49,1,2,0
45,1,2,1
41,1,2,1
34,1,2,0
32,1,1,0
37,1,0,1
36,1,3,2
34,5,0,0
36,0,0,1
46,1,1,0
35,2,3,0
32,1,2,0
31,2,1,0
41,2,1,0
35,2,3,1
34,1,2,1
39,0,2,1
33,0,0,0
30,7,1,1
33,0,2,1
35,1,0,3
44,1,0,3
22,2,0,1
28,0,16,0
37,0,2,1
35,2,2,1
39,0,0,0
22,1,6,0
50,0,2,1
38,4,4,0
32,3,4,2
29,1,0,0
39,1,2,0
40,2,1,2
43,4,1,0
40,1,0,0
25,11,1,6
33,1,2,0
35,1,0,2
28,0,1,1
34,3,0,1
38,1,1,1
25,0,3,1
30,1,2,0
35,0,2,1
35,2,3,0
43,1,3,0
34,1,1,2
44,1,2,0
45,0,1,2
56,0,2,1
24,2,5,6
28,1,2,1
49,3,0,0
33,0,1,1
29,4,0,4
37,3,0,0
41,2,2,0
34,2,2,0
29,4,1,0
36,1,1,1
37,1,2,1
43,0,0,1
29,3,0,0
18,2,2,6
32,1,1,0
38,1,2,0
44,2,1,1
33,3,4,3
43,0,0,0
33,0,1,0
46,2,3,0
48,2,1,0
25,5,4,4
33,0,3,1
24,8,0,1
41,4,1,0
33,0,10,1
34,6,0,0
39,1,1,0
35,1,0,2
41,1,1,0
31,1,1,0
38,0,3,2
38,0,0,0
28,3,0,4
33,0,0,0
27,3,0,0
31,0,2,1
37,2,0,1
32,2,1,0
48,0,2,0
43,1,0,1
43,1,1,0
52,1,0,2
41,1,0,0
33,5,1,0
28,0,1,1
38,2,3,0
42,1,3,0
49,3,2,0
49,0,1,0
28,1,10,0
33,1,1,0
31,1,0,2
35,0,0,1
19,5,2,5
26,0,9,0
30,2,2,0
28,5,4,8
38,0,1,1
44,1,1,0
39,0,1,0
25,7,0,1
44,2,0,0
43,2,1,1
46,1,0,1
39,0,3,2
31,0,0,2
41,1,4,1
