Per_Gene_Counts_Unaffected_Unaffected,Unaffected_Affected,Affected_Unaffected,Affected_Affected
29,0,1,0
32,2,0,0
29,0,6,0
38,1,1,0
49,0,1,0
36,0,1,0
37,3,0,0
40,5,3,0
38,0,1,0
44,0,1,0
46,1,1,0
35,1,1,0
33,1,2,0
33,1,1,0
34,1,2,0
38,3,0,0
24,1,15,1
46,3,7,0
45,2,2,0
39,1,3,0
46,0,1,0
27,0,11,0
37,1,6,1
36,2,2,0
34,2,1,0
37,0,0,0
26,0,8,0
42,1,1,0
39,3,3,0
45,3,1,0
48,1,5,0
44,1,1,0
46,4,1,0
41,2,3,0
38,0,0,0
41,1,1,0
34,3,0,0
37,0,3,0
35,1,0,0
46,1,2,0
41,3,0,0
39,1,3,1
41,3,0,0
28,0,12,0
38,1,1,0
37,3,3,0
38,2,1,0
44,1,3,0
35,3,1,1
33,0,10,0
40,1,1,1
43,1,1,0
43,3,4,0
32,0,4,0
42,1,0,0
36,0,1,0
34,1,0,0
39,1,7,0
51,1,2,0
27,3,2,0
43,0,1,0
43,1,0,0
40,0,0,1
41,1,2,0
44,1,3,0
33,0,1,0
29,0,5,0
42,0,0,0
41,1,0,0
38,0,1,0
33,0,0,0
30,0,0,0
41,2,1,0
39,0,2,0
37,2,1,0
33,0,1,0
44,0,2,0
34,1,3,0
36,0,1,0
45,1,2,0
31,4,5,0
34,3,2,0
32,0,3,0
29,0,2,0
35,1,6,0
49,0,2,0
42,0,8,0
38,1,1,0
37,1,1,0
55,1,1,0
32,1,2,0
33,2,3,0
28,0,0,0
33,2,0,0
49,2,2,0
40,0,2,0
26,4,3,0
33,0,1,0
30,0,0,0
38,0,1,0
37,1,4,0
30,0,2,0
37,1,3,1
36,0,3,0
43,1,2,0
48,2,2,0
36,2,1,1
29,1,2,0
43,3,1,0
31,1,3,0
36,1,3,0
36,1,0,0
31,2,2,0
41,0,0,0
28,3,1,0
36,0,0,0
44,2,2,0
24,1,1,0
43,2,1,0
40,2,0,0
46,0,1,0
32,1,1,0
31,3,0,0
35,2,0,0
47,0,2,0
31,0,2,0
38,1,1,0
38,3,1,0
34,0,3,0
40,3,2,0
33,0,3,0
33,3,0,0
24,0,3,0
37,2,1,0
43,1,0,0
34,6,0,0
42,1,2,0
36,5,1,1
30,1,2,0
44,1,1,0
35,1,0,0
46,1,2,0
43,0,3,0
36,1,0,0
34,1,3,0
44,1,0,0
38,1,1,0
45,6,3,0
49,1,2,0
37,2,3,0
36,2,1,0
26,3,4,0
32,3,5,0
29,1,0,0
35,2,2,0
42,3,1,1
32,0,0,0
40,0,1,0
39,2,0,0
44,0,1,0
34,0,0,0
44,1,1,0
38,1,0,0
43,3,0,0
37,2,1,0
36,1,0,0
36,1,1,0
50,0,1,0
47,0,1,0
34,1,5,0
31,2,3,0
43,0,0,0
38,1,0,0
48,1,2,0
35,3,0,0
37,0,2,0
30,0,5,0
31,2,1,0
31,1,2,0
38,3,0,0
35,1,1,0
39,1,1,0
40,1,2,0
41,0,0,0
30,0,0,0
35,1,1,0
40,3,8,0
33,0,4,0
41,1,2,0
36,0,2,0
32,1,3,0
29,0,16,0
25,0,2,0
35,0,3,0
36,1,2,0
42,0,0,0
34,1,2,0
44,3,3,0
39,2,0,0
31,0,1,0
36,2,2,0
33,0,0,0
43,2,1,0
34,1,2,0
40,2,0,0
39,0,0,0
31,1,2,0
44,0,1,0
34,0,2,0
34,1,0,0
31,0,8,0
39,1,1,0
40,0,3,0
42,0,1,0
28,1,0,0
30,4,0,0
28,0,6,0
44,1,0,0
36,2,2,0
38,0,0,0
23,0,0,0
27,2,1,0
44,1,0,0
42,4,1,0
35,1,0,0
41,3,1,0
42,4,2,0
24,0,1,0
38,1,2,0
46,1,2,0
32,1,2,0
30,1,1,0
30,1,1,0
41,0,1,0
30,4,2,0
28,3,1,0
50,0,0,0
38,1,7,0
32,0,9,0
34,0,3,0
36,3,0,0
38,0,0,0
42,0,10,1
42,0,0,0
47,0,0,0
30,2,17,0
45,1,0,0
49,1,1,0
46,1,2,0
43,0,3,0
41,3,1,0
32,0,1,0
37,1,10,0
36,2,0,1
31,3,0,0
42,1,0,0
40,1,1,1
34,2,0,0
29,0,17,0
37,1,4,0
43,1,0,0
32,2,1,0
26,1,1,0
47,1,3,0
36,0,3,0
23,1,1,0
35,0,0,0
32,0,6,0
23,1,0,0
39,0,2,0
44,3,2,0
31,4,2,0
44,1,2,0
35,0,4,0
35,2,3,0
27,0,1,0
24,2,1,0
41,2,1,0
37,1,0,0
28,2,3,0
37,0,0,0
36,1,7,0
32,1,2,0
32,3,2,0
34,2,3,0
41,3,1,0
35,0,2,0
33,0,4,0
28,0,1,0
35,0,2,0
43,2,2,0
27,1,7,0
37,3,2,0
24,0,5,1
30,0,4,0
19,0,10,0
38,0,1,0
48,1,0,0
33,1,4,0
32,1,5,1
25,0,3,0
22,0,1,0
27,1,5,0
32,2,0,0
29,0,0,0
25,1,2,0
41,2,3,0
40,0,1,0
43,1,0,0
34,3,1,0
37,0,3,0
35,1,1,0
45,1,0,0
30,1,3,0
36,1,3,0
50,0,1,0
32,2,1,0
49,0,2,2
36,0,1,0
46,2,0,0
30,0,6,0
28,4,0,0
29,0,1,0
24,0,2,0
38,1,1,0
25,0,3,1
24,1,1,0
37,2,1,0
38,3,1,0
35,2,0,0
43,1,0,1
35,1,2,0
37,2,4,0
34,0,6,0
33,1,0,0
38,1,1,0
40,1,0,0
45,3,3,0
32,1,3,0
34,0,2,0
37,1,2,0
34,0,6,1
36,2,4,0
40,0,1,0
49,2,1,0
29,1,3,0
31,1,2,0
35,1,1,1
42,1,7,0
31,2,1,1
32,2,0,0
35,2,2,0
43,0,2,0
35,1,1,0
43,1,1,0
28,1,0,0
31,0,1,0
43,2,0,0
26,0,5,0
51,1,4,0
36,1,1,0
31,0,1,0
34,1,0,0
35,1,2,0
38,0,2,1
37,2,1,0
29,1,1,0
33,3,2,0
39,0,2,0
33,1,3,0
26,1,1,0
31,1,7,0
38,1,4,1
35,1,0,0
37,1,2,0
35,1,3,0
45,6,1,0
37,1,8,0
37,1,2,0
29,0,4,0
34,0,4,0
50,2,1,0
41,1,4,0
39,0,0,0
38,2,0,0
37,1,1,0
37,4,2,0
41,0,0,0
48,2,2,0
48,0,2,0
35,0,0,0
33,2,1,0
37,1,0,0
30,1,1,0
37,3,1,0
31,1,1,0
28,2,0,0
40,1,1,0
35,0,2,0
30,2,2,1
36,0,2,0
30,1,13,0
45,0,4,0
49,1,0,0
35,3,0,1
41,1,0,0
35,0,1,0
32,0,5,0
40,1,1,0
25,2,0,0
38,0,2,0
30,4,0,0
37,0,2,1
35,3,3,1
38,0,4,0
32,2,3,0
28,3,1,0
45,1,3,0
40,0,0,0
38,1,3,0
38,1,2,0
42,2,0,0
27,1,1,0
26,0,14,0
44,2,2,0
41,1,2,0
48,0,1,0
39,1,2,0
29,1,0,0
43,1,1,0
48,1,0,0
26,2,4,0
48,4,3,0
42,2,0,0
38,1,10,0
41,2,0,0
40,1,1,0
31,2,0,0
34,4,2,0
25,1,3,0
37,3,1,0
42,2,2,0
37,0,0,0
27,1,2,0
49,0,0,0
34,2,1,0
44,1,3,0
31,0,0,0
30,3,1,0
41,0,1,0
35,0,0,0
51,1,2,0
31,1,2,0
44,1,0,1
36,2,0,0
38,0,3,0
32,2,0,0
45,2,3,0
35,1,0,0
29,0,7,0
36,0,1,0
39,0,2,1
39,2,1,0
39,1,1,1
36,3,2,0
27,3,0,0
49,1,1,0
38,1,13,0
31,0,8,0
47,0,3,0
39,0,3,0
39,0,3,0
42,0,2,0
50,2,2,0
33,2,2,0
42,1,2,0
43,3,0,0
35,1,2,0
35,0,1,0
25,3,1,0
31,0,1,0
35,1,7,1
38,3,1,0
35,2,0,0
42,0,2,0
34,0,2,0
35,3,3,0
29,1,2,0
35,0,0,0
36,1,2,0
28,0,3,0
29,2,3,0
35,0,0,0
29,1,0,0
33,1,4,0
40,2,2,0
29,0,5,2
39,1,0,0
46,2,1,0
31,1,1,0
31,1,1,1
47,0,1,0
37,1,2,0
29,0,1,0
38,1,1,0
40,1,1,0
47,0,1,0
30,1,8,0
40,0,17,1
37,0,0,0
32,2,3,0
26,1,0,0
34,2,1,0
30,1,3,0
33,4,2,0
42,1,3,0
27,4,1,0
30,1,1,0
31,1,2,0
41,1,0,0
38,2,0,0
29,1,6,0
32,2,1,0
30,0,1,1
28,3,0,0
40,1,1,0
29,2,0,0
35,0,4,0
40,1,2,0
46,2,1,0
33,0,1,0
33,3,3,0
38,0,0,0
43,0,2,0
33,0,4,0
39,1,1,0
39,2,2,0
47,2,2,0
51,1,1,0
37,2,0,0
42,1,2,0
38,0,1,2
29,0,0,0
39,0,2,0
31,3,2,1
39,1,0,0
40,0,1,0
35,3,1,0
32,0,4,0
31,0,2,0
35,3,2,0
37,2,0,0
31,0,4,0
34,3,0,0
38,2,1,0
50,0,3,0
42,1,2,0
47,2,3,0
32,0,2,1
36,2,5,0
29,3,13,0
39,1,2,0
37,1,0,0
39,4,0,0
38,2,1,0
46,0,2,1
35,1,1,0
43,1,1,0
31,1,1,0
44,0,0,0
30,3,2,1
37,4,2,0
47,0,0,0
25,1,8,0
27,0,7,0
33,0,1,0
42,1,1,0
35,3,0,1
34,0,1,0
38,0,0,0
29,1,0,0
39,2,3,0
33,2,2,0
42,1,0,0
42,0,1,0
26,2,5,0
34,2,0,0
33,1,0,0
38,1,3,0
41,0,1,0
44,2,1,0
37,0,1,1
40,1,1,0
46,5,1,0
28,4,7,0
36,0,0,0
38,0,1,0
36,1,4,0
28,0,0,1
45,2,3,0
40,2,1,0
36,2,2,0
35,1,5,0
39,1,5,0
38,1,1,0
39,0,0,0
40,5,2,0
46,1,0,0
34,0,7,0
30,0,3,0
33,1,4,0
47,1,1,0
38,0,2,0
44,3,1,1
29,2,2,1
37,1,3,0
25,1,3,0
43,0,3,0
42,1,2,1
30,2,1,0
28,0,1,0
34,1,1,0
35,4,0,0
26,2,6,0
43,1,3,0
36,0,1,1
38,0,0,0
45,2,0,0
38,0,2,0
46,1,2,0
28,1,0,1
34,2,0,0
35,3,1,0
36,0,0,0
41,1,3,0
46,0,3,0
30,2,3,0
27,3,1,0
33,0,2,0
42,3,0,0
39,2,0,0
45,1,2,0
28,0,2,0
42,0,3,0
38,0,1,1
34,1,4,0
40,1,0,0
40,1,2,0
32,1,2,0
31,2,1,0
35,0,2,0
39,3,1,0
35,1,1,0
28,4,2,0
36,0,1,0
28,1,2,0
43,0,2,0
33,2,1,0
36,2,1,0
45,1,1,0
37,1,0,0
37,0,1,0
35,0,1,0
38,1,1,0
43,1,0,0
38,1,2,0
35,1,0,0
34,0,8,0
38,0,3,0
36,0,2,0
29,1,1,0
32,1,1,0
35,0,1,0
27,0,5,0
37,2,3,0
34,1,1,0
28,4,0,0
36,1,0,1
39,2,1,0
36,2,3,1
33,1,0,0
41,2,1,0
53,2,1,0
44,0,3,0
25,3,2,0
39,0,1,0
27,1,8,1
35,1,1,0
36,4,2,0
32,1,16,0
43,2,2,0
40,1,2,0
35,0,3,0
32,0,1,0
33,1,3,0
23,4,1,0
29,2,2,0
34,0,3,0
40,2,1,0
37,1,1,0
44,0,2,0
35,2,1,0
45,1,2,0
42,0,0,0
41,3,1,0
31,0,5,0
31,1,2,0
44,0,0,0
42,1,3,0
27,0,0,0
31,0,10,0
36,0,0,1
47,2,0,0
40,3,1,0
38,0,2,0
34,0,1,0
52,3,2,1
33,2,1,0
28,2,5,0
35,1,2,0
41,1,2,0
46,1,1,0
30,2,2,0
42,0,0,0
54,0,0,0
45,2,0,0
31,0,10,0
41,1,0,0
32,1,1,0
43,1,4,0
53,2,1,0
29,1,4,0
33,2,2,0
41,1,1,0
42,0,1,0
38,1,1,0
35,2,4,0
33,4,0,2
34,0,1,1
37,2,1,0
33,0,1,0
33,1,6,0
36,0,2,0
40,0,11,0
30,2,2,0
33,5,1,0
40,1,2,0
38,1,0,1
37,5,1,0
41,1,2,0
41,0,1,0
42,1,3,0
40,1,2,1
47,0,2,0
30,3,4,0
23,0,7,0
41,1,0,0
30,7,2,0
43,1,2,0
38,1,2,0
35,0,1,0
37,3,1,0
38,1,1,0
29,1,6,0
40,2,1,0
43,0,7,0
39,0,2,0
34,1,0,0
36,2,4,0
39,0,0,0
34,1,2,0
32,0,1,0
38,4,3,0
42,1,3,0
31,1,7,0
34,0,0,0
30,0,4,0
36,2,0,0
26,2,0,0
32,2,1,0
36,0,1,0
27,3,4,0
31,3,4,0
47,1,1,0
35,1,0,0
37,2,1,1
44,0,1,1
35,2,0,0
35,1,0,0
43,4,0,0
29,1,9,2
31,3,2,0
27,3,1,0
45,0,3,0
23,1,12,0
38,3,1,0
44,4,1,0
30,3,0,0
35,0,3,0
44,1,3,0
41,4,3,1
37,1,1,0
47,2,5,0
25,1,0,0
41,0,0,0
34,0,0,0
28,1,3,1
30,1,12,0
30,0,0,0
36,3,1,0
42,0,1,0
31,1,5,0
33,2,2,1
44,1,1,0
36,3,3,0
44,1,3,0
35,2,3,0
29,1,1,0
29,1,1,0
43,1,2,0
35,1,2,0
40,3,0,0
41,0,2,0
48,0,0,0
34,0,9,0
23,2,11,0
35,2,13,0
39,4,0,0
45,1,2,0
35,1,3,0
43,1,2,0
33,0,1,0
34,1,4,0
27,0,1,0
46,0,1,0
35,1,2,0
25,0,5,0
44,1,2,0
30,1,1,0
43,2,4,0
45,0,1,0
35,0,1,0
35,0,2,0
45,1,5,1
32,3,0,0
37,4,4,0
41,3,2,0
39,1,0,0
41,3,2,0
39,0,2,0
50,1,2,0
37,1,0,0
37,1,1,0
52,0,0,1
33,1,0,0
37,1,0,0
44,1,1,0
38,1,2,0
38,0,2,0
34,1,4,0
36,3,2,0
44,1,1,0
34,0,1,0
31,0,1,0
41,2,0,0
39,1,0,0
37,2,2,0
43,0,0,0
38,2,3,0
46,2,3,0
39,1,2,0
36,4,4,0
33,0,2,0
39,2,0,0
45,4,1,0
36,4,1,0
33,2,2,0
38,1,3,0
35,1,1,0
35,1,2,0
31,3,20,0
40,3,2,1
26,2,2,1
39,4,0,0
50,0,0,0
36,3,0,0
26,0,0,0
43,1,1,0
26,0,0,0
35,4,6,0
28,3,0,0
29,2,0,0
38,2,0,0
37,2,1,0
49,1,2,0
25,2,1,0
42,2,0,0
44,1,5,0
36,2,0,0
36,1,8,0
49,1,0,0
35,0,1,0
46,0,0,0
46,2,2,0
36,1,7,1
44,0,1,0
41,0,0,0
26,0,1,0
40,0,3,0
40,1,1,0
45,1,2,0
32,1,3,0
27,0,0,0
28,2,4,0
31,1,3,0
34,3,1,0
46,0,9,1
34,0,2,0
42,0,1,0
42,0,1,0
52,1,4,0
46,3,0,0
38,1,1,0
37,1,1,0
47,1,1,0
33,1,0,0
36,3,2,0
41,0,2,0
34,1,3,0
33,1,0,0
41,1,0,0
29,1,0,0
40,1,0,0
43,0,2,0
38,2,6,0
41,2,1,0
31,1,2,0
36,2,2,1
49,0,2,0
43,0,2,0
28,1,6,0
33,0,1,0
42,2,1,0
47,0,1,0
33,0,2,0
40,1,1,0
47,1,2,0
37,0,0,0
34,1,3,0
36,1,3,0
27,1,1,0
40,2,1,0
35,2,1,0
43,2,1,1
12,1,9,1
36,3,3,0
33,3,2,0
31,1,2,0
48,3,4,0
34,0,1,0
33,0,0,0
35,3,1,0
42,2,1,0
36,0,1,0
32,2,3,0
27,2,2,0
37,0,4,0
33,0,13,0
30,0,0,0
33,2,1,0
41,1,1,0
39,1,2,0
41,1,2,0
49,2,2,0
29,1,8,1
39,4,1,0
47,4,1,0
35,0,3,0
42,0,1,0
41,0,2,0
39,1,2,0
42,2,1,0
47,2,2,0
34,2,1,0
33,0,4,0
39,3,1,0
37,2,0,0
41,2,2,0
41,1,0,0
33,1,0,0
34,1,0,0
33,1,0,0
33,0,9,0
23,1,1,0
35,1,0,0
28,0,3,0
46,1,1,1
45,1,3,0
44,0,5,0
43,0,1,0
41,1,3,0
29,1,0,0
30,6,3,0
31,2,4,0
44,0,0,0
39,1,0,0
44,2,0,1
40,0,2,0
41,0,1,0
37,1,1,0
47,1,1,0
37,1,0,1
42,2,0,1
38,4,1,0
35,1,2,0
42,5,1,0
38,0,2,0
29,3,1,0
28,1,1,0
35,2,1,0
50,0,1,0
29,2,2,0
43,1,1,0
44,3,0,0
35,1,0,0
34,0,0,0
26,1,1,0
40,1,0,0
41,1,2,0
33,0,9,0
38,1,11,0
33,1,1,1
40,2,2,1
32,1,2,0
30,1,4,0
38,3,2,0
30,1,1,0
41,1,2,0
33,2,1,0
31,0,0,0
25,1,7,0
38,2,2,0
25,1,6,0
40,0,1,0
37,0,0,0
34,0,3,0
39,0,0,0
34,0,1,0
27,0,1,1
40,0,1,0
50,2,0,0
51,0,2,0
37,2,1,0
36,1,1,0
36,1,1,0
33,0,0,0
34,1,1,0
38,1,0,0
42,0,1,0
41,2,1,0
36,0,0,0
36,4,2,0
39,0,0,0
46,1,0,0
46,1,0,0
27,1,2,0
44,1,2,0
45,0,1,1
30,0,1,0
35,4,3,0
30,0,0,0
35,1,2,0
37,0,0,0
29,3,2,0
40,0,1,0
43,0,1,0
38,1,0,0
25,5,1,0
38,2,0,0
34,4,0,0
30,1,3,0
44,1,4,1
46,4,3,0
38,0,1,0
39,1,2,0
33,2,7,0
38,1,4,0
26,1,18,0
49,1,1,0
32,1,1,0
38,0,0,0
34,0,0,1
37,0,3,0
42,1,1,0
35,1,0,0
32,1,2,0
23,1,2,0
29,1,10,0
30,1,1,0
41,1,2,0
35,1,3,0
48,0,4,0
39,0,0,0
48,2,2,0
40,1,0,0
33,1,1,0
26,2,1,0
32,1,3,0
28,2,2,0
36,2,0,0
53,1,2,0
32,1,2,1
43,2,0,0
40,1,1,0
42,2,0,0
31,1,3,0
35,3,3,0
33,1,2,0
45,1,2,0
39,1,2,0
33,1,0,0
34,1,1,0
39,2,1,0
33,5,3,0
44,2,2,0
29,1,3,0
42,1,0,0
39,2,0,0
41,0,2,0
31,1,3,0
45,1,2,0
32,0,1,0
38,1,2,0
38,1,1,0
33,3,4,0
29,1,0,0
37,2,0,0
39,2,0,0
32,0,0,0
34,0,1,0
40,2,3,0
40,1,1,0
31,2,0,1
42,2,3,0
46,1,2,0
45,1,0,0
31,3,2,0
37,2,2,0
21,0,9,0
40,0,0,0
28,2,10,0
42,2,2,0
38,0,1,0
37,0,0,0
42,0,0,0
34,3,1,0
33,2,0,0
34,1,0,0
31,1,0,0
26,1,0,0
32,1,1,0
43,1,3,0
35,1,1,0
