Per_Gene_Counts_Unaffected_Unaffected,Unaffected_Affected,Affected_Unaffected,Affected_Affected
28,2,9,2
28,2,0,1
15,31,0,1
41,1,1,0
30,3,2,0
32,3,1,1
33,2,3,0
27,1,1,0
37,1,5,0
33,2,2,2
47,0,3,0
38,1,0,0
36,0,1,0
41,2,3,0
32,2,3,0
38,1,3,1
46,2,1,1
32,0,7,0
48,2,3,0
43,0,0,0
39,2,1,0
21,10,1,1
32,0,2,0
39,1,2,0
41,2,2,0
39,2,2,0
48,2,1,0
30,2,2,0
36,1,3,1
34,1,1,0
40,4,0,0
37,2,1,0
34,0,2,0
39,7,0,0
42,0,2,0
30,0,3,0
45,1,1,0
36,2,2,1
47,5,2,0
35,1,3,0
49,1,4,0
50,2,3,0
32,2,3,0
40,2,6,0
34,2,0,0
36,0,2,0
34,0,1,0
31,1,1,0
38,0,0,0
36,2,1,0
35,1,1,0
33,4,0,0
45,1,3,1
32,2,0,0
35,1,2,0
36,1,0,0
36,3,2,1
42,1,0,0
36,2,2,0
27,2,1,1
34,2,2,0
31,3,2,1
31,0,3,0
35,2,4,0
28,14,3,0
42,2,1,0
37,1,2,0
36,1,4,0
37,4,2,1
37,0,4,0
32,1,2,0
31,2,3,1
32,4,0,0
32,4,0,0
21,15,1,1
29,1,1,0
51,3,3,1
37,3,1,0
31,3,0,0
32,1,2,0
23,6,0,0
33,2,1,0
32,1,2,1
38,1,0,0
40,2,1,0
33,2,3,0
31,1,2,0
44,3,2,0
42,1,3,1
24,21,1,0
21,15,0,3
34,1,1,0
40,4,1,0
32,0,4,0
33,3,0,0
30,1,3,0
36,4,2,1
41,3,1,0
36,3,2,0
30,2,14,1
32,3,1,1
44,2,2,0
39,1,2,0
52,0,1,0
42,1,0,0
24,0,5,0
29,2,2,0
24,3,0,0
34,1,3,0
31,11,0,1
43,2,1,0
28,2,3,0
42,2,2,1
28,2,2,0
35,1,2,0
32,1,0,0
32,1,3,0
29,3,3,0
24,4,2,0
34,2,1,0
37,4,3,0
43,1,1,1
9,33,1,4
38,1,1,0
41,3,1,0
43,2,1,0
31,2,2,1
31,0,2,1
24,1,1,0
34,1,2,0
34,2,2,0
18,0,12,2
35,1,2,0
36,1,3,1
30,1,2,0
24,2,11,2
38,2,5,0
26,4,1,0
28,2,1,0
45,2,3,0
50,2,1,0
36,1,1,1
44,1,3,0
45,1,3,0
34,0,0,0
32,2,1,0
40,0,3,1
41,1,0,0
34,2,4,0
38,3,1,0
30,3,1,0
26,1,4,0
31,2,0,0
35,1,0,1
34,1,1,0
33,0,3,0
37,2,2,0
39,2,5,0
24,1,0,0
35,1,2,0
34,0,1,0
34,2,2,0
25,0,6,1
45,1,2,0
31,0,2,1
36,2,2,0
42,1,0,1
40,1,2,0
40,2,0,0
38,0,2,0
25,0,2,0
36,2,2,1
45,3,1,1
34,1,3,0
38,2,2,0
36,1,4,0
34,2,2,0
35,0,0,0
32,1,0,0
42,2,0,0
43,3,2,0
39,3,4,1
40,3,2,0
32,2,2,2
35,0,2,1
26,2,2,0
26,0,4,0
37,1,4,1
39,2,2,0
26,1,1,1
33,2,2,0
39,0,0,1
35,3,2,0
47,1,1,0
33,1,3,0
50,5,3,0
32,3,1,0
40,2,1,0
31,1,1,0
36,1,0,0
35,3,1,0
42,0,2,0
28,4,5,0
37,2,3,0
35,2,2,0
28,3,2,0
33,2,0,1
39,2,3,0
27,2,13,0
29,2,4,0
40,2,1,0
30,1,3,0
32,1,1,0
24,1,2,0
35,3,2,0
33,0,2,0
39,1,2,0
43,1,2,0
23,0,13,0
37,1,1,0
42,1,1,0
38,0,2,1
37,2,1,0
46,0,1,1
35,2,1,0
39,1,1,0
25,2,1,0
29,1,4,1
34,1,1,0
37,2,2,0
39,3,2,0
34,7,0,0
39,3,2,0
34,5,4,0
27,3,0,0
26,2,4,0
34,2,0,0
26,1,0,0
36,0,1,1
35,0,2,0
18,0,18,0
40,0,2,3
29,1,15,1
37,7,1,0
33,2,3,0
31,1,3,0
45,1,1,0
35,3,5,1
41,1,4,0
37,2,2,0
40,0,1,0
40,2,3,1
25,4,3,1
34,1,5,1
40,2,3,1
33,2,2,0
35,2,2,1
30,0,10,1
31,2,1,0
48,3,1,0
44,2,3,0
43,1,2,0
33,2,4,0
34,3,2,0
49,0,1,0
34,2,1,0
43,0,3,0
43,4,1,0
37,2,1,1
42,0,2,0
36,1,2,0
36,0,2,0
40,3,1,0
47,1,1,0
29,2,5,0
44,3,2,0
35,0,4,0
38,2,1,0
33,1,5,1
41,1,1,0
53,1,2,0
42,2,2,0
35,2,3,0
32,4,3,0
46,2,4,0
36,1,2,1
40,0,0,0
40,1,0,0
38,3,0,0
35,2,1,0
29,2,12,2
46,1,3,1
34,3,0,1
30,1,1,0
39,2,2,0
35,2,2,0
36,4,1,0
33,2,3,0
41,2,3,0
39,0,2,0
30,1,1,1
25,0,1,0
45,1,0,0
30,2,0,0
38,0,1,0
25,2,1,1
33,1,1,0
41,0,2,0
31,0,6,1
27,2,0,0
34,0,0,0
33,3,0,0
49,1,4,0
28,1,2,0
36,3,5,0
36,2,2,0
42,0,2,1
33,2,1,0
27,1,3,1
33,2,2,0
34,2,1,1
45,1,2,0
36,3,1,0
42,2,1,0
40,3,4,0
43,2,1,0
43,2,2,0
33,2,1,0
37,3,3,1
25,13,1,0
35,1,6,0
39,0,4,0
30,0,0,0
36,1,1,1
40,4,1,1
42,1,3,0
25,5,0,0
24,4,1,0
32,3,4,0
49,2,4,0
22,6,3,0
39,2,3,0
40,1,2,0
28,0,2,0
28,1,2,0
31,0,4,0
31,1,5,1
33,2,1,0
20,16,0,1
35,0,1,1
38,2,4,0
41,2,3,0
39,2,3,2
32,13,2,3
29,1,10,0
42,1,2,0
35,1,0,0
37,2,2,0
37,2,0,0
29,1,1,0
44,2,1,0
44,1,2,2
30,0,1,0
39,0,1,0
35,2,3,0
47,1,2,0
43,4,2,0
38,2,0,0
30,0,1,0
36,3,1,1
30,1,2,0
8,35,0,4
28,1,1,0
28,1,1,0
21,1,11,0
34,0,0,0
37,3,3,0
37,1,4,0
35,0,2,1
36,1,1,0
34,1,2,0
45,0,0,0
32,1,2,0
36,1,1,0
39,2,0,0
43,1,4,0
36,1,3,0
46,1,0,0
33,3,1,0
38,4,2,0
42,2,2,1
28,2,4,0
38,1,3,1
43,1,0,0
39,1,0,0
32,3,1,0
45,1,0,1
34,3,2,0
41,1,0,0
40,5,1,0
35,2,3,0
32,4,4,1
26,2,4,0
36,2,0,0
32,0,0,0
32,2,2,1
34,2,4,1
19,14,0,1
38,2,3,0
42,0,2,2
37,1,2,0
29,9,1,1
39,2,2,0
36,0,2,0
39,0,2,0
32,2,1,0
26,2,1,0
29,2,1,1
47,3,1,0
41,1,0,0
36,5,0,0
28,2,2,0
37,1,3,0
38,2,5,0
39,0,1,0
44,1,1,0
10,0,19,2
47,0,0,0
33,1,2,1
35,4,1,0
30,3,4,0
30,2,1,0
34,4,3,1
45,3,0,0
33,0,0,0
34,3,1,0
33,1,2,0
47,2,0,0
40,1,1,0
26,0,0,0
35,1,3,1
29,2,1,0
19,15,0,1
33,1,3,0
30,1,0,0
49,1,0,0
40,1,2,1
33,2,3,0
39,3,0,0
19,9,10,5
33,0,1,0
30,6,1,0
37,3,0,1
37,1,0,0
37,1,2,0
29,2,0,0
33,1,2,0
50,2,0,2
28,1,1,1
24,5,3,0
40,2,2,0
34,2,2,1
34,5,3,0
28,2,1,0
35,2,2,0
39,2,0,0
39,1,1,0
31,2,2,1
28,2,4,0
18,29,1,0
31,3,2,0
31,0,2,0
33,3,0,0
42,2,2,0
28,2,2,1
36,1,5,0
42,2,3,1
33,2,5,0
42,3,4,1
30,4,2,0
38,0,2,1
35,1,3,0
25,2,15,2
27,0,2,0
34,1,9,0
33,1,1,0
31,1,3,0
28,1,0,0
35,0,2,1
29,4,2,0
23,11,2,1
32,2,2,0
30,1,0,1
32,1,1,0
44,2,2,0
28,1,5,0
46,2,0,0
41,1,0,0
39,0,1,0
27,1,1,0
34,4,0,3
33,1,1,1
45,3,2,0
32,1,1,1
44,5,2,0
36,2,2,0
37,2,0,0
42,3,2,0
30,1,2,1
39,2,2,0
37,0,1,0
32,0,2,0
40,3,2,1
24,11,0,0
34,1,0,1
33,2,1,0
24,8,4,6
39,2,5,0
36,3,3,0
41,1,1,0
35,3,1,0
35,1,1,0
30,2,2,0
36,3,1,1
25,10,4,2
38,1,1,0
45,1,1,0
33,0,1,0
36,1,2,0
37,0,13,1
29,4,1,0
37,1,4,0
36,3,3,0
27,1,2,0
42,3,2,0
33,1,2,0
23,1,1,0
45,2,2,1
31,3,1,1
38,2,3,0
29,3,1,0
37,1,1,0
42,2,1,1
30,10,1,0
37,5,0,1
37,2,2,1
24,6,3,0
34,2,2,0
44,2,0,0
42,2,2,0
32,4,1,0
43,2,3,0
41,2,1,0
37,0,3,0
39,1,1,0
46,3,1,1
50,2,1,0
27,17,2,1
38,3,2,0
35,2,1,0
25,1,3,0
24,3,1,1
36,2,2,0
48,1,1,1
30,0,0,0
41,0,0,0
32,2,0,0
33,3,1,0
36,2,2,1
19,0,26,0
18,8,10,10
20,13,1,1
31,5,3,0
31,3,2,0
24,3,2,0
39,0,1,0
39,2,0,1
36,1,0,0
21,5,2,0
36,4,2,0
41,2,4,0
31,3,2,0
40,0,1,0
44,3,2,0
39,1,1,0
26,3,1,0
35,0,2,1
32,1,0,0
43,1,1,1
42,0,3,0
33,2,0,0
44,2,5,0
49,1,1,1
42,0,4,0
42,0,2,0
43,1,3,0
29,2,1,0
26,1,3,0
30,0,1,0
43,3,1,0
40,3,1,1
31,0,1,0
36,1,2,1
20,8,3,1
34,1,2,0
43,1,3,0
30,5,1,0
36,1,0,0
42,2,4,0
40,2,0,0
37,1,2,0
36,0,1,0
31,4,2,0
32,1,2,0
31,0,0,0
28,0,1,0
42,1,3,0
32,1,1,0
32,2,4,0
43,3,1,0
38,3,0,0
52,1,1,1
39,2,0,0
34,2,1,0
26,3,2,2
49,0,0,0
38,6,0,0
34,9,1,0
38,0,0,0
35,3,2,0
31,2,1,1
30,0,0,0
37,7,0,0
42,2,3,0
33,0,0,0
38,2,0,0
33,4,2,0
34,1,2,0
46,1,1,0
29,1,7,0
31,2,1,0
32,0,2,0
35,1,1,0
39,2,4,0
45,0,4,0
36,1,4,0
41,1,2,0
34,3,1,0
37,2,1,1
31,2,5,0
35,3,2,0
32,3,3,0
35,1,2,0
30,1,1,2
37,2,1,0
39,0,0,0
34,3,2,0
35,2,4,1
36,2,1,1
33,0,1,0
25,0,0,1
31,3,2,0
38,3,0,0
34,2,1,0
27,5,0,0
29,0,7,1
16,0,23,3
43,3,1,1
39,6,5,0
28,1,1,0
42,4,0,0
44,5,2,0
39,5,3,0
38,1,1,0
43,1,1,0
43,2,1,0
45,4,1,0
31,1,0,0
31,0,0,0
43,2,5,1
44,0,0,1
44,1,3,1
36,2,5,0
36,3,1,0
33,1,1,0
38,1,5,0
43,1,2,0
17,2,13,1
38,2,4,0
38,1,3,0
34,2,0,0
38,2,4,1
37,0,3,0
38,1,4,0
46,2,6,0
29,5,2,0
31,1,0,0
24,1,2,0
40,1,3,1
34,5,4,4
41,3,4,0
28,0,0,0
32,2,4,0
41,1,1,0
40,3,2,2
47,1,2,0
33,5,2,0
30,0,5,0
37,1,2,0
32,1,1,0
35,1,1,0
28,2,3,0
31,1,0,0
29,0,3,1
29,3,1,0
25,14,1,2
44,1,0,1
27,1,1,1
32,0,1,2
41,1,2,0
30,1,1,0
35,2,1,1
26,2,3,0
40,4,2,0
42,3,3,1
33,4,2,0
33,0,3,1
40,2,3,0
34,1,1,0
36,0,1,1
52,3,5,1
32,2,2,0
32,3,1,0
40,1,1,0
43,2,2,0
40,3,1,0
32,1,1,2
32,4,2,0
37,3,3,0
35,3,0,0
38,5,3,0
38,2,2,0
36,1,1,0
39,2,4,0
44,3,2,0
41,0,2,0
44,0,2,1
36,0,1,0
31,3,1,1
37,4,1,0
7,42,0,2
31,5,3,0
40,3,5,0
35,3,0,1
32,1,1,0
36,1,3,0
30,12,1,3
36,0,2,1
16,27,0,1
35,0,1,1
45,1,0,0
38,1,0,0
46,2,0,0
31,4,2,0
36,3,1,1
27,12,3,1
32,1,4,1
41,1,1,0
23,7,5,1
45,2,1,0
23,0,2,0
37,2,2,1
32,2,4,0
36,0,1,0
38,0,1,1
38,1,0,1
41,3,2,0
26,0,2,0
41,2,1,2
39,0,1,0
25,2,2,0
38,0,2,0
28,2,3,0
34,4,3,0
32,2,4,0
37,1,4,1
41,0,1,1
42,1,1,0
37,4,0,1
30,3,0,0
35,1,3,0
33,2,2,0
33,1,3,0
30,2,1,0
29,3,1,1
34,3,0,0
39,2,1,0
35,2,2,0
38,2,1,1
40,2,2,0
21,1,2,0
40,4,1,0
35,0,1,0
38,3,0,0
33,3,1,0
29,1,3,0
32,1,1,0
36,1,3,1
35,1,1,0
12,19,3,2
33,2,2,0
42,2,2,0
27,2,1,0
35,2,2,0
31,2,1,0
28,0,2,0
28,3,1,0
36,3,3,0
25,1,2,0
39,0,1,0
28,1,1,2
32,1,1,0
36,0,2,0
44,5,1,0
43,2,1,0
35,1,2,0
40,0,1,0
38,3,0,2
24,7,1,0
32,2,3,1
30,1,1,0
36,0,0,0
38,1,2,2
27,0,2,0
29,1,5,0
41,2,0,0
42,0,3,0
39,2,2,1
37,1,1,0
26,3,3,1
31,1,1,0
33,0,0,0
27,2,12,1
32,3,0,0
38,2,2,0
35,1,2,0
37,0,4,1
35,3,4,0
13,18,2,2
30,2,1,0
28,2,0,0
43,2,2,1
34,0,1,0
23,11,3,1
34,1,1,0
40,0,1,0
40,2,3,1
37,2,1,0
29,0,0,1
30,2,2,1
44,1,1,0
43,3,1,1
35,1,2,0
36,1,4,2
34,5,3,0
23,0,5,1
34,1,3,0
32,4,0,0
29,3,4,0
35,1,1,0
30,3,1,0
36,1,1,0
31,0,2,0
37,1,1,0
43,4,1,0
31,0,0,1
30,1,2,0
28,0,3,0
32,0,2,0
44,2,2,0
2,6,8,29
34,2,1,0
28,1,4,0
32,4,5,0
41,1,1,0
36,5,1,0
33,1,2,1
27,10,1,2
38,2,0,1
26,1,11,0
36,3,1,0
32,1,1,0
29,2,1,0
39,0,0,0
40,2,3,0
42,2,3,1
27,2,2,0
26,3,0,0
19,13,2,0
37,3,1,0
10,21,0,2
30,1,4,1
31,0,2,0
29,1,3,0
39,0,2,0
41,1,1,0
34,2,0,1
35,1,2,1
36,2,3,0
33,1,4,0
35,1,0,0
35,0,1,0
33,2,2,0
38,7,0,0
35,0,0,0
27,0,15,0
35,2,2,0
29,1,1,0
38,3,2,0
35,4,2,1
34,3,0,0
44,1,2,0
40,2,3,0
28,1,2,0
45,5,4,1
38,3,2,0
24,11,15,3
17,13,1,2
32,1,3,0
33,1,2,0
48,2,1,0
29,2,3,0
39,3,2,1
40,1,2,1
40,1,0,0
9,0,26,0
32,0,2,0
22,11,2,1
6,33,1,1
31,1,3,0
35,1,1,0
44,1,3,1
40,1,1,0
30,1,1,0
34,0,2,1
23,13,2,1
32,0,1,0
32,2,5,1
25,1,11,0
42,2,4,0
21,0,10,1
34,0,0,0
36,2,1,1
25,12,2,0
18,17,1,2
31,3,1,0
24,0,0,0
28,1,4,1
26,1,3,0
31,3,1,0
29,1,2,0
40,2,0,0
25,2,1,0
31,1,1,1
49,4,2,0
24,3,3,1
32,2,2,0
17,10,6,2
25,3,2,0
39,1,2,0
30,1,1,0
26,12,0,1
19,0,16,0
35,1,1,0
43,1,3,1
37,2,2,0
45,3,1,1
47,1,2,1
43,1,0,0
31,0,1,0
41,0,1,0
42,1,4,0
40,1,3,0
35,2,1,0
30,3,6,0
32,1,2,1
40,1,3,0
26,4,1,0
43,2,4,0
36,3,1,1
29,19,0,0
48,2,1,2
34,2,2,0
52,3,0,0
40,3,1,0
43,2,2,1
21,3,3,0
31,1,4,0
43,1,2,0
39,1,3,1
28,0,1,0
35,0,3,0
43,3,1,0
40,1,3,0
28,0,0,0
34,1,2,0
47,1,0,0
37,2,2,0
40,2,2,0
41,2,0,0
26,2,1,0
45,3,1,1
39,2,1,0
40,0,4,0
39,3,2,1
37,1,2,0
33,2,0,2
29,1,1,0
43,1,2,0
38,1,0,1
35,2,1,0
40,2,2,1
42,4,1,2
37,2,0,1
44,2,0,0
33,1,1,1
33,4,2,0
32,1,1,0
35,2,2,0
37,0,1,0
39,1,0,0
39,4,1,0
7,9,11,19
35,3,1,0
23,7,8,5
48,2,7,0
42,2,0,0
44,2,0,0
39,1,0,0
46,3,7,0
29,1,3,1
28,0,6,0
27,9,1,0
23,1,3,0
38,3,0,1
29,3,1,0
32,1,3,1
30,0,3,0
22,6,8,8
39,1,3,0
47,4,1,0
25,2,1,0
25,2,0,0
32,1,0,0
34,1,2,0
36,2,1,0
51,2,3,0
32,4,1,0
30,2,1,1
12,3,9,12
31,0,2,0
39,0,5,0
37,1,1,0
23,1,8,0
39,1,1,0
36,1,2,0
44,0,0,1
39,1,2,0
37,3,4,0
34,3,0,1
36,3,3,0
43,0,5,0
33,2,1,0
42,1,2,0
34,3,2,0
26,7,1,0
44,1,1,0
40,0,2,0
27,4,0,1
49,1,3,0
36,0,1,0
43,3,1,0
29,2,3,0
46,2,2,0
32,2,1,1
28,3,2,0
37,5,0,1
18,1,12,1
46,1,3,0
28,1,3,0
46,1,2,0
39,0,2,0
34,0,0,0
34,2,5,0
19,4,1,1
27,1,1,0
35,0,2,0
31,1,1,0
30,0,2,0
34,1,0,0
41,0,0,0
39,1,1,0
38,1,1,0
33,2,0,0
38,1,1,0
46,3,0,1
37,1,0,0
25,2,1,0
32,2,3,0
35,0,1,1
27,1,11,0
21,0,1,1
30,2,4,0
35,1,1,0
36,2,2,1
34,5,2,0
46,2,2,0
42,1,1,0
34,1,2,0
33,1,3,0
44,1,3,0
34,2,3,1
45,2,2,0
40,0,2,0
36,2,1,0
44,2,1,0
34,0,2,1
33,5,2,0
43,1,1,0
24,5,6,6
41,4,1,0
35,1,0,0
36,0,1,0
33,2,1,1
33,4,1,0
22,20,2,1
2,4,5,34
31,9,1,0
37,1,0,0
45,2,2,0
37,3,2,0
34,0,0,0
48,4,2,0
36,3,1,1
20,8,7,3
27,2,3,0
47,2,1,0
26,0,13,1
46,2,0,0
37,3,4,0
48,0,3,0
25,1,1,0
19,0,21,2
8,1,29,1
33,1,2,0
38,0,3,0
30,0,1,1
30,2,0,0
32,2,5,1
40,1,1,0
38,3,1,0
36,2,3,0
35,1,2,2
30,1,1,0
37,0,5,0
36,2,0,0
43,1,1,0
42,2,3,0
29,3,2,0
34,0,0,0
36,1,2,0
36,7,1,3
37,1,2,0
43,3,2,0
29,2,1,0
34,1,0,0
31,0,2,0
44,2,6,0
45,2,2,2
38,1,1,0
36,5,2,0
40,1,6,0
32,1,1,0
34,0,0,0
33,2,1,1
30,2,2,0
40,1,3,0
34,1,1,0
45,2,1,0
33,2,0,1
34,1,0,1
25,1,0,2
41,0,1,0
33,2,3,0
35,3,1,1
33,1,1,0
39,1,1,0
32,2,3,0
34,2,1,0
32,1,1,0
48,3,1,1
39,5,0,0
44,2,1,0
33,0,1,1
35,2,4,0
39,4,2,1
38,1,1,1
45,1,1,1
30,3,4,0
38,1,0,1
35,1,0,0
30,0,2,0
41,2,2,0
28,4,0,0
30,2,0,0
33,1,0,0
32,0,1,0
36,3,0,0
28,2,4,1
31,5,1,0
41,3,3,2
34,0,1,1
36,1,3,0
33,2,3,1
38,2,1,0
45,6,1,0
35,1,3,1
36,3,6,1
38,4,2,0
31,3,1,1
48,2,2,1
27,3,3,1
45,5,0,0
30,0,2,0
32,3,1,0
24,1,1,0
36,1,2,0
32,0,1,0
31,3,1,0
45,1,2,0
35,2,3,0
36,2,0,0
31,2,1,1
39,0,5,0
40,1,1,0
45,0,2,0
53,1,6,0
40,11,0,0
42,2,0,0
38,1,1,0
41,1,4,0
40,2,1,0
37,1,0,0
33,1,2,0
37,2,1,1
37,3,2,0
35,3,1,0
43,5,0,0
30,0,1,0
50,1,1,0
39,3,1,0
43,6,4,0
46,1,2,0
39,2,0,1
41,1,3,0
43,3,6,0
36,0,0,0
25,1,2,0
22,2,2,0
36,1,1,0
37,3,1,0
30,1,1,0
30,0,1,0
41,1,1,0
34,2,1,0
39,1,1,1
25,2,4,0
38,4,1,0
37,0,1,0
