Per_Gene_Counts_Unaffected_Unaffected,Unaffected_Affected,Affected_Unaffected,Affected_Affected
39,2,0,0
52,2,2,0
25,1,1,1
34,2,2,0
28,7,2,0
17,0,8,3
27,2,1,0
33,1,1,0
17,0,26,1
32,1,1,1
36,1,2,0
41,3,0,0
36,2,0,0
46,0,1,0
35,3,2,0
29,2,1,0
31,3,0,0
37,1,6,2
40,3,2,0
46,1,0,1
48,1,2,0
36,1,2,0
39,2,1,0
37,0,0,0
36,3,3,0
35,0,4,0
40,1,1,0
25,1,4,0
37,1,0,0
52,1,0,0
40,3,0,0
32,3,2,1
40,2,0,0
44,3,1,0
46,3,1,0
34,2,1,0
40,0,2,0
36,0,1,0
32,2,1,1
41,2,0,0
35,2,0,1
45,1,2,0
43,1,6,1
43,0,1,0
41,1,1,0
29,0,2,1
24,3,2,0
38,0,2,0
32,1,1,0
29,12,0,1
37,1,1,0
37,1,1,0
37,1,1,0
39,3,3,0
27,2,2,0
42,2,0,0
41,2,2,1
44,1,3,0
37,0,1,1
44,1,1,1
36,0,0,0
42,4,1,0
30,5,3,1
41,0,2,1
35,2,3,0
52,4,0,0
23,1,16,1
37,3,1,0
40,3,0,1
36,1,2,0
30,0,0,0
35,1,6,1
31,12,0,0
36,2,1,0
33,11,1,0
23,6,1,3
40,2,5,0
39,1,1,0
36,0,1,1
34,2,2,0
36,0,2,1
24,1,3,0
44,2,0,0
23,1,1,0
32,2,1,0
22,0,0,0
37,2,2,0
25,15,0,0
29,3,0,2
25,4,1,0
32,2,0,0
45,1,2,0
28,0,2,0
43,0,0,0
44,0,3,0
35,3,2,0
34,0,1,0
38,2,3,0
29,2,2,0
37,3,2,0
21,6,6,3
34,0,5,0
38,1,2,0
37,2,0,2
41,1,0,0
36,2,4,0
49,4,3,0
32,0,1,0
31,5,2,0
36,2,2,2
46,0,1,0
38,2,3,0
35,2,1,1
38,2,1,0
39,0,1,0
31,4,2,0
46,1,1,0
48,0,2,0
31,5,2,0
34,3,2,0
39,1,2,0
39,2,2,0
33,3,4,0
27,3,2,1
39,1,0,0
32,2,1,0
45,3,3,0
36,3,2,0
31,1,10,1
49,1,2,0
36,1,0,0
42,2,1,0
51,1,0,0
30,2,2,0
39,0,3,0
38,0,3,0
34,3,3,0
38,1,1,0
43,3,3,0
36,1,3,0
29,1,0,0
46,2,0,0
28,2,1,0
37,2,2,0
34,4,0,0
44,2,3,0
36,2,0,0
34,0,0,0
22,0,13,1
45,2,4,0
36,2,2,0
36,3,2,0
39,2,4,0
37,3,2,0
34,2,0,0
27,1,2,0
42,3,1,0
31,2,2,0
34,3,1,0
45,1,1,1
25,0,0,0
34,2,2,0
35,1,9,1
31,3,2,0
38,3,0,0
31,6,1,0
35,3,0,0
38,2,3,0
29,2,2,0
27,12,1,0
43,1,0,0
46,1,1,1
35,2,1,0
48,1,4,1
39,2,1,0
43,3,1,0
36,2,2,0
42,0,0,0
32,2,2,0
34,1,2,0
33,3,2,0
42,0,3,1
47,1,2,0
25,1,1,0
48,0,1,0
35,2,2,0
34,1,2,0
37,0,2,0
43,5,2,0
31,2,0,0
10,0,34,2
41,0,1,0
48,0,2,0
22,5,12,7
46,2,6,0
43,1,5,0
42,3,1,0
30,4,3,0
30,0,1,0
45,4,0,0
35,0,4,0
40,3,1,0
39,1,2,0
38,2,0,1
32,1,3,0
48,1,1,0
29,1,2,0
31,1,2,0
31,2,1,0
36,4,0,0
34,0,1,0
45,2,0,0
32,2,3,0
33,0,3,0
33,2,2,0
25,1,1,0
29,1,1,1
38,2,3,0
35,2,1,1
36,1,0,1
37,2,2,0
33,0,2,0
29,1,0,1
44,0,3,0
39,1,2,1
24,2,10,0
28,1,3,0
39,1,2,0
36,2,2,0
36,2,2,1
32,1,2,0
33,2,0,0
45,3,1,1
39,1,3,0
26,13,1,1
31,2,0,0
30,3,2,0
33,1,1,0
30,3,5,0
30,0,2,2
28,0,3,0
35,3,4,0
28,0,3,0
36,2,2,0
39,1,1,0
41,3,1,0
35,1,2,0
33,2,0,0
44,0,2,0
41,1,0,0
41,3,0,0
33,0,1,0
40,2,1,0
33,0,0,0
40,2,3,1
49,1,3,0
37,1,3,0
48,0,0,0
45,0,2,0
40,3,1,0
41,3,1,1
27,0,2,0
19,13,1,0
37,1,1,0
35,1,4,0
52,3,1,0
42,2,2,0
35,2,1,0
35,11,1,2
40,0,3,0
41,0,1,1
33,1,1,0
45,4,3,0
37,2,0,0
38,1,1,1
36,2,3,0
53,0,3,0
19,1,0,0
43,2,3,0
50,1,2,1
41,1,0,0
35,0,1,1
35,2,0,0
31,0,4,0
48,3,2,0
32,0,4,1
43,1,0,0
45,0,3,3
34,4,2,0
41,2,3,0
29,1,0,0
28,4,4,0
34,2,1,0
35,0,1,0
47,5,2,0
37,0,0,0
38,2,1,0
37,2,1,0
32,1,0,1
42,3,1,0
39,1,3,0
41,2,0,0
30,2,2,1
35,3,4,0
42,1,1,0
51,3,3,1
30,3,13,0
35,1,1,0
34,5,5,1
30,2,3,0
29,1,13,2
44,0,3,0
41,2,4,0
36,6,2,0
36,0,4,0
28,3,2,0
43,2,2,0
31,3,1,0
33,1,1,0
34,2,1,0
4,28,0,4
23,0,1,1
31,0,1,1
28,1,9,0
42,3,1,0
41,0,4,0
44,1,2,2
45,4,3,0
35,1,0,0
32,2,2,0
28,4,4,0
42,1,3,1
44,2,2,0
37,0,5,0
45,3,1,0
32,2,1,0
34,3,3,0
38,5,3,0
28,3,4,0
35,2,1,0
44,1,1,0
42,1,1,1
30,4,0,1
42,0,2,0
30,3,2,0
40,2,2,0
37,1,4,0
25,1,1,0
43,2,0,0
40,2,1,0
29,0,3,0
26,2,1,0
33,1,3,0
28,3,2,0
20,8,2,1
37,1,4,0
43,2,4,0
29,0,3,0
40,0,1,0
39,1,2,0
41,3,1,0
24,10,3,3
37,0,1,0
39,0,1,0
26,1,1,0
44,0,2,0
39,0,2,0
37,1,2,0
56,2,3,0
37,0,0,0
41,4,3,0
33,2,2,1
33,2,1,1
35,5,0,2
34,3,3,1
32,0,3,0
32,3,0,0
38,2,2,0
31,5,0,0
24,2,0,2
35,2,2,0
44,1,2,0
13,0,16,2
47,6,3,1
39,1,1,1
28,1,13,2
33,1,3,2
40,1,1,0
33,1,4,0
46,2,2,0
39,1,1,0
45,2,3,0
35,1,1,0
40,1,2,0
34,2,0,0
45,1,1,1
37,0,1,0
39,1,1,0
39,0,7,0
33,0,0,0
30,4,2,0
34,4,1,0
39,3,1,0
31,3,4,0
43,0,0,1
25,0,1,0
33,0,1,0
42,0,1,0
40,1,0,0
27,0,1,0
37,1,1,0
39,0,2,0
39,0,2,0
35,1,1,1
28,3,0,0
36,1,2,0
51,1,2,0
38,4,2,0
38,2,1,0
39,2,2,0
45,3,1,0
31,2,0,0
20,0,14,1
27,4,0,1
35,1,3,0
37,0,2,0
38,2,2,0
36,7,0,1
26,1,4,0
37,1,5,0
38,1,1,0
38,3,0,0
30,2,9,0
39,0,5,0
40,3,0,0
38,2,4,0
37,1,2,1
32,7,0,1
38,1,1,0
31,0,2,1
42,2,2,1
48,1,3,0
36,0,3,0
34,1,3,1
33,4,2,0
42,2,1,0
37,1,2,0
34,0,1,0
36,1,0,1
39,2,1,0
41,2,3,0
29,3,1,0
38,2,1,0
15,1,23,5
34,2,5,0
36,0,3,0
35,2,1,0
43,2,1,0
35,1,3,1
28,12,6,2
36,2,4,1
30,3,1,0
33,2,2,0
50,2,2,0
34,1,6,0
46,0,1,0
45,2,12,0
31,1,2,0
28,1,1,0
36,1,2,0
42,1,1,0
35,3,1,0
33,1,1,0
35,3,3,0
34,9,1,0
35,3,3,1
29,0,7,0
39,1,2,0
40,1,1,1
33,1,0,0
45,1,0,1
39,0,1,0
27,2,2,0
35,1,1,0
38,5,4,0
40,3,2,0
33,1,3,0
24,4,6,0
38,2,2,0
41,4,2,1
39,2,1,0
10,2,38,1
41,3,1,1
38,3,2,0
29,0,1,0
36,1,1,0
44,3,2,0
40,2,2,0
40,0,2,0
36,3,0,0
36,1,5,0
33,1,1,0
39,0,3,0
34,1,4,0
26,0,3,1
27,10,1,0
35,1,0,0
33,1,3,0
42,1,0,0
34,0,0,0
15,24,0,2
29,1,1,0
34,2,2,0
36,4,1,1
42,3,2,1
38,1,0,0
28,0,3,2
36,2,1,0
34,0,2,0
49,2,3,1
25,1,1,0
38,0,3,0
43,1,1,0
42,2,3,0
42,0,1,0
42,2,1,1
47,1,3,0
50,1,0,0
37,2,2,0
35,2,3,0
37,3,1,2
40,1,0,0
7,33,0,2
27,1,1,0
30,15,0,1
34,0,1,0
45,2,2,0
26,10,3,2
37,2,0,0
36,4,1,1
35,1,2,0
36,1,3,0
49,0,1,0
47,4,2,0
34,2,1,0
21,3,13,5
39,1,1,0
35,1,2,0
35,1,1,0
36,3,2,1
43,2,0,0
24,5,1,0
41,2,3,0
37,0,5,0
35,2,1,0
38,1,2,0
31,0,1,1
31,1,3,0
38,4,2,1
28,1,1,0
41,0,2,0
27,1,0,0
38,2,2,0
32,0,0,0
34,2,1,0
40,0,0,1
20,2,12,1
36,8,0,0
32,2,2,0
13,0,22,1
35,3,1,0
28,4,2,0
36,3,1,0
42,1,0,1
34,0,1,0
30,2,7,1
35,1,1,3
39,1,0,0
35,2,1,0
27,0,1,1
23,12,0,0
41,4,0,0
41,2,0,0
28,4,9,0
42,3,2,0
29,0,1,0
32,2,2,1
41,3,4,1
39,1,1,1
29,1,1,0
24,1,4,0
28,2,2,0
30,1,2,0
35,2,4,0
42,3,2,0
33,2,0,0
36,0,1,0
35,6,2,0
33,2,0,0
38,3,0,0
38,3,1,0
34,2,2,0
30,3,3,0
29,2,3,0
33,3,0,0
26,2,2,0
37,3,2,0
46,0,0,0
30,1,0,0
33,4,1,0
35,1,0,0
22,10,1,1
41,2,0,0
40,2,2,1
33,1,1,0
23,9,2,0
30,3,3,0
27,0,2,2
9,2,25,7
39,1,3,0
37,0,3,0
41,1,3,0
41,0,0,1
41,2,1,0
38,1,2,0
31,2,1,1
36,1,4,0
40,0,3,0
43,3,1,1
35,1,1,0
30,2,2,0
25,0,11,2
39,5,1,0
29,2,2,0
41,0,3,0
42,1,4,0
37,1,3,0
37,2,0,0
35,11,1,0
30,2,3,0
30,2,2,1
36,2,1,0
29,1,2,0
48,1,2,0
18,1,13,3
36,1,1,1
36,3,1,0
31,1,3,1
33,0,0,0
28,0,12,1
35,3,1,0
35,2,2,0
34,2,1,0
35,2,0,0
19,1,12,0
35,3,1,0
25,1,2,0
38,3,2,0
30,1,3,0
39,0,2,0
36,2,2,0
41,3,0,0
21,3,7,3
43,3,2,0
32,4,2,0
35,1,3,0
31,1,1,0
39,2,1,1
45,0,2,0
27,2,3,0
34,0,5,0
32,3,2,0
35,1,1,1
35,2,2,1
41,2,2,0
30,3,1,0
30,3,1,0
43,2,1,1
31,2,2,0
38,1,6,1
37,0,1,0
22,0,2,0
42,0,2,0
38,3,2,0
44,1,3,0
36,2,1,0
32,3,1,0
25,1,5,0
37,3,2,0
37,1,5,0
39,2,1,0
28,9,4,3
39,2,5,0
33,4,2,0
42,1,2,0
42,1,2,3
41,2,1,0
38,2,2,0
36,0,0,0
34,1,0,0
53,0,0,0
38,1,1,0
42,2,2,1
29,8,2,0
41,2,3,0
32,2,1,0
34,3,0,1
35,1,1,0
34,0,1,0
33,2,2,0
30,2,4,0
44,3,1,0
35,3,2,0
36,2,1,0
18,1,11,1
39,0,3,0
44,0,2,0
36,0,1,0
34,1,1,1
31,3,2,0
42,0,0,0
34,1,2,0
30,1,4,0
22,6,1,0
36,2,0,0
37,2,0,0
32,3,1,1
29,3,5,0
45,1,2,1
38,0,1,0
35,2,1,1
41,3,3,1
23,26,1,0
46,2,2,0
37,1,1,0
33,5,4,0
38,0,0,0
39,1,3,0
43,2,2,0
30,1,7,0
40,6,3,0
37,1,2,0
39,2,0,1
44,2,0,0
47,0,4,0
38,3,1,0
31,3,2,1
25,1,12,0
50,2,2,0
38,3,1,0
40,3,0,0
43,2,0,0
34,1,2,0
42,3,1,0
44,3,1,0
35,1,1,0
39,2,1,0
32,1,2,0
51,2,1,1
45,2,2,0
26,0,1,0
42,1,1,0
27,2,1,0
36,3,0,0
45,0,1,0
21,0,6,0
32,0,8,1
33,3,3,0
50,1,1,0
29,1,2,0
44,3,2,0
42,1,0,1
32,1,1,1
35,1,1,0
30,5,3,0
28,2,2,0
40,5,1,1
51,2,1,0
31,0,4,0
37,0,2,1
33,1,3,1
44,3,0,1
36,0,0,0
34,5,1,0
39,0,1,0
34,0,3,0
31,3,2,0
15,5,1,1
37,3,3,0
37,1,0,0
30,2,2,0
23,3,3,0
42,2,3,0
38,2,1,0
36,3,1,0
30,1,3,0
38,0,1,0
35,1,3,0
40,2,5,1
40,4,0,0
38,1,1,0
46,2,6,0
40,2,2,1
28,4,1,0
48,1,4,0
39,1,3,0
38,4,1,0
39,2,2,1
36,0,0,0
48,1,1,0
31,2,3,0
36,3,3,0
47,1,4,0
37,5,1,0
40,3,1,0
41,2,1,1
35,4,0,0
31,0,8,0
45,4,2,0
33,0,1,0
36,0,1,0
39,3,3,0
32,2,2,0
31,10,2,1
23,3,1,0
31,6,2,2
40,2,2,1
36,0,0,0
43,3,4,0
32,0,5,0
34,4,2,1
28,11,2,1
44,1,2,0
42,2,1,0
41,1,1,0
25,1,0,0
36,1,1,0
26,1,6,1
29,0,3,0
19,13,0,1
40,3,6,0
34,2,2,0
20,2,3,0
37,4,1,0
30,0,3,0
39,5,2,1
43,3,2,0
46,2,2,0
35,4,0,1
32,0,3,0
41,3,3,0
32,0,0,0
43,4,2,0
46,3,2,0
40,1,0,1
39,1,0,0
39,0,2,0
32,0,0,1
25,4,1,0
49,0,4,0
37,2,1,0
35,1,0,0
27,3,1,0
35,2,0,0
33,0,3,0
44,2,2,0
36,1,2,0
33,4,0,1
32,2,0,1
37,3,2,0
30,2,1,0
29,1,3,1
38,1,4,1
37,3,0,0
33,3,1,0
41,3,2,0
32,2,4,0
28,2,0,1
34,2,2,0
25,2,3,1
38,3,2,0
42,0,1,0
44,1,3,0
32,1,4,1
48,3,1,0
23,14,1,0
44,3,3,0
34,2,1,0
49,0,4,0
44,4,0,0
47,1,3,0
41,1,1,0
40,0,0,0
35,3,2,0
39,1,2,0
43,3,1,0
35,2,2,1
34,1,3,0
34,1,1,0
40,1,1,0
31,2,5,0
30,3,0,0
46,0,2,0
31,2,0,0
41,1,4,0
36,1,2,0
34,2,1,0
46,2,3,0
38,4,2,0
38,1,1,0
35,1,0,0
49,1,0,1
39,1,2,0
46,1,1,0
34,1,2,0
30,1,1,0
43,2,4,1
50,1,4,0
40,3,1,0
35,1,1,0
31,0,3,0
28,2,1,0
32,1,2,0
36,2,4,0
40,2,3,0
24,22,1,1
22,1,3,3
28,1,1,0
29,3,1,0
44,1,2,0
40,1,1,0
19,0,8,0
45,5,1,0
49,2,0,0
25,0,4,1
43,2,0,1
37,3,1,0
49,3,2,0
43,2,0,0
23,0,0,0
30,3,1,0
29,1,1,0
34,4,2,0
28,3,3,0
39,1,1,0
41,2,1,0
29,1,1,0
33,0,1,0
44,2,3,1
41,2,1,0
38,2,1,0
16,0,17,3
21,7,0,4
36,2,1,0
41,1,2,0
41,0,1,0
34,1,1,0
37,2,1,1
39,1,2,0
39,2,3,0
44,1,0,0
30,1,3,0
37,0,1,2
31,2,2,0
37,4,2,0
39,0,2,0
39,2,1,0
43,2,2,0
36,2,1,0
33,2,0,0
37,1,3,1
32,2,1,1
37,3,0,0
40,4,0,0
25,20,1,0
21,7,5,3
31,2,4,1
41,0,0,0
31,0,1,0
33,1,0,0
18,0,0,0
27,3,3,1
36,0,1,0
37,0,3,0
32,1,0,0
36,1,1,0
48,0,4,0
35,2,0,0
40,2,1,0
30,3,1,0
32,2,4,0
28,1,0,0
25,9,0,0
35,1,1,1
34,0,1,0
43,0,2,0
33,0,3,0
28,3,3,1
25,1,1,0
43,2,0,0
44,0,3,0
42,0,0,1
40,1,2,1
29,0,4,1
36,5,3,1
31,2,0,0
43,1,1,0
41,2,2,0
37,1,0,0
33,1,1,0
42,2,1,0
40,3,0,0
37,1,2,0
42,1,1,0
42,1,0,0
28,0,3,0
34,1,3,1
20,6,0,2
35,3,0,0
48,2,2,0
49,2,5,0
25,4,1,0
31,8,2,1
45,0,1,1
34,0,4,0
38,3,2,0
33,4,4,0
30,1,1,0
35,1,2,0
30,2,2,0
35,1,1,0
29,1,1,0
39,0,0,0
32,2,0,0
20,2,9,1
36,0,1,0
28,3,2,0
38,0,0,0
39,2,2,0
40,2,0,1
35,5,1,0
