Per_Gene_Counts_Unaffected_Unaffected,Unaffected_Affected,Affected_Unaffected,Affected_Affected
37,0,1,0
50,0,1,0
32,0,4,0
43,0,0,0
39,1,5,0
38,0,5,0
31,9,0,1
46,1,1,0
39,1,0,0
36,1,1,0
44,0,3,0
37,3,1,0
37,3,2,0
40,3,1,0
35,0,0,0
21,0,1,0
38,0,1,0
39,2,3,0
38,2,0,0
36,3,1,2
36,2,3,0
42,1,4,1
30,8,2,1
42,3,1,0
34,2,3,0
46,2,1,1
43,3,3,0
45,0,1,0
34,2,1,0
39,4,2,1
30,0,2,1
36,0,2,1
43,2,3,1
25,2,2,1
25,0,2,0
28,2,1,0
44,1,2,0
38,1,2,0
41,4,1,0
49,2,7,0
36,1,1,0
37,1,0,0
34,2,2,0
31,2,1,0
26,7,1,0
37,0,3,0
31,2,0,0
51,2,6,0
39,2,3,0
27,0,1,0
45,2,2,0
36,2,0,0
27,3,3,0
35,0,1,1
36,1,0,1
36,3,2,1
42,3,0,0
34,1,0,0
35,4,3,0
32,2,1,0
37,1,0,0
33,2,3,0
35,0,3,0
34,0,1,0
29,1,5,0
34,3,4,0
38,1,0,0
37,0,1,0
30,1,2,0
36,2,0,0
31,1,1,2
37,1,3,0
28,4,3,0
37,3,1,1
36,3,0,0
38,1,0,0
38,3,1,0
26,3,4,1
45,1,1,0
29,1,1,0
39,1,2,0
45,3,1,0
27,9,1,1
35,0,1,0
34,0,2,1
40,3,0,0
38,2,2,0
32,0,5,0
44,1,2,0
34,3,2,1
36,3,1,0
41,4,2,0
29,1,1,0
33,1,1,1
37,1,0,0
31,6,1,0
32,3,3,0
33,0,3,0
37,2,1,0
22,0,4,0
40,1,1,0
34,3,5,0
44,2,4,0
45,0,1,0
29,2,3,0
40,2,0,0
40,0,1,0
27,1,3,0
30,6,0,0
30,1,4,0
41,3,0,0
38,1,5,0
34,1,4,0
48,0,1,0
33,1,2,0
42,2,6,0
32,2,6,0
36,2,0,0
32,0,1,0
27,2,2,0
23,0,3,0
35,1,1,0
40,3,1,0
42,1,2,0
36,1,6,0
27,2,2,0
44,3,3,0
35,0,1,0
29,0,0,0
27,1,1,0
22,9,2,0
32,2,0,0
35,3,2,0
37,2,2,0
39,2,4,0
40,3,2,0
40,0,1,0
27,1,1,1
34,0,3,0
33,0,1,0
35,0,7,0
46,4,0,0
41,0,7,0
40,2,1,0
27,0,2,0
48,2,2,0
33,1,1,0
34,0,2,0
32,2,0,0
37,1,0,0
28,3,0,0
45,1,0,0
43,3,0,0
32,2,1,0
24,1,6,0
33,2,4,0
39,1,0,0
37,2,0,0
39,1,3,0
31,3,2,0
40,2,5,0
35,2,1,0
45,1,4,0
37,1,5,2
41,3,1,0
46,2,2,0
20,6,1,1
44,1,2,0
42,1,0,0
44,1,1,0
29,2,1,0
40,0,1,0
35,1,2,0
30,12,0,1
40,1,1,0
34,2,0,0
33,0,4,0
35,4,4,0
42,1,0,0
37,1,1,1
32,2,4,1
43,2,0,0
44,2,1,0
26,1,1,0
41,1,5,1
38,0,1,0
36,3,0,0
31,1,1,0
24,15,1,2
34,3,0,0
44,2,2,0
39,1,1,0
39,1,2,0
34,2,3,0
37,1,3,0
40,2,3,0
35,6,0,0
41,0,3,1
39,4,0,0
31,0,5,0
28,0,5,0
37,5,0,0
33,3,5,1
40,1,2,0
32,0,1,0
35,3,1,0
38,1,2,0
47,0,0,0
38,2,5,0
38,0,5,2
37,1,3,0
32,2,0,0
46,3,1,0
43,1,1,0
35,0,3,0
36,0,3,0
40,1,0,0
49,1,1,0
32,1,5,1
47,1,1,0
48,1,0,0
35,1,0,0
34,2,7,0
44,2,2,1
25,4,0,0
41,11,3,0
28,1,11,1
36,0,0,0
29,4,3,2
33,2,0,0
34,1,2,0
34,5,1,0
43,2,1,0
37,2,5,0
35,0,1,0
39,0,2,0
39,0,2,0
37,1,4,0
35,3,1,0
39,1,5,0
36,0,4,1
37,0,5,0
36,2,1,0
34,0,7,0
36,2,0,0
43,2,1,1
39,0,7,0
38,1,3,2
29,1,0,2
34,2,4,0
34,1,4,0
35,6,2,0
38,1,0,1
32,11,1,0
46,3,0,0
31,1,2,1
37,0,3,1
23,1,0,0
35,2,1,0
49,2,2,0
41,2,0,0
42,1,0,1
28,0,3,0
38,3,2,0
39,0,1,0
42,2,1,1
37,4,5,0
29,13,1,0
37,0,1,0
37,0,5,1
42,0,0,0
51,2,3,0
44,0,0,0
37,2,2,0
32,2,4,0
39,1,2,0
27,0,1,0
34,0,0,0
34,0,1,0
36,1,4,0
38,2,3,0
28,0,3,0
38,0,7,0
24,7,3,2
33,1,1,0
35,0,0,0
35,1,4,0
42,1,1,0
24,1,5,0
44,1,0,0
39,4,4,1
32,1,0,0
30,2,6,1
34,1,0,0
43,0,2,0
33,3,3,0
34,1,1,0
25,2,3,0
39,0,1,0
37,0,0,0
32,1,2,0
46,2,4,0
38,1,4,0
32,3,3,0
38,4,0,1
32,0,1,0
27,2,1,0
35,0,5,0
28,1,2,0
34,0,4,0
43,2,2,0
47,1,0,0
34,1,1,0
35,2,4,1
25,3,2,0
37,6,4,0
37,1,1,0
32,2,4,0
48,2,0,0
43,4,3,1
28,6,8,1
32,2,0,0
28,1,2,0
37,1,1,0
41,5,1,0
37,6,0,0
47,1,3,0
38,6,1,1
34,0,4,0
34,1,2,1
28,2,1,0
32,0,1,0
30,1,5,0
32,0,6,0
49,1,1,0
35,4,4,0
25,1,2,0
33,1,0,0
41,1,1,0
30,1,1,0
51,0,0,0
35,0,4,2
32,1,5,0
33,2,1,0
41,1,1,0
40,1,1,0
28,1,0,0
27,2,3,0
34,3,1,0
43,0,3,0
30,1,2,1
36,1,0,0
24,7,0,1
35,3,0,0
32,0,2,0
30,0,4,0
48,3,0,0
40,1,2,0
31,0,5,1
33,3,1,0
35,1,2,0
34,3,2,0
35,1,2,0
34,1,4,0
29,1,3,0
46,1,2,0
31,0,5,0
55,1,3,0
33,2,1,0
33,0,3,0
42,2,1,1
25,0,4,0
34,1,6,0
33,2,3,0
38,1,1,1
35,1,0,0
38,0,1,0
44,1,2,0
31,2,1,0
31,3,2,1
34,3,0,0
33,7,1,0
30,2,3,0
44,0,4,1
27,0,1,0
34,0,0,0
32,2,4,0
31,2,1,0
34,8,0,1
35,3,5,0
43,0,1,1
34,0,0,0
32,2,2,0
32,3,2,1
30,0,1,2
32,2,1,0
32,0,1,0
23,5,2,0
36,1,4,1
43,1,0,0
23,11,1,0
43,0,3,0
35,2,3,0
41,1,0,0
40,2,1,0
39,2,3,0
38,2,3,0
43,1,5,1
27,6,1,0
40,1,4,0
36,1,1,0
34,4,5,0
37,4,1,0
39,1,4,0
38,2,1,0
38,0,3,0
34,8,3,3
36,2,2,0
32,2,8,1
41,3,1,0
36,1,1,0
49,3,1,0
26,2,0,0
46,1,1,0
32,1,1,0
40,1,0,0
50,2,0,0
30,1,4,1
42,0,5,0
30,2,1,0
43,4,0,0
48,1,0,0
36,2,4,1
44,0,1,0
36,1,1,0
49,2,2,0
34,2,0,0
38,0,2,0
34,1,2,0
25,7,5,5
42,7,1,1
29,1,2,0
41,6,1,0
33,2,2,0
38,4,0,0
29,8,0,1
33,4,1,1
42,0,2,1
38,3,1,0
35,0,2,0
32,1,3,0
25,0,7,0
33,1,0,0
41,2,2,0
44,1,1,0
36,3,0,0
36,2,3,1
27,9,1,0
36,2,6,0
42,2,2,0
19,5,0,0
30,2,0,0
38,0,4,0
40,3,3,0
29,0,12,0
27,1,1,0
33,2,1,0
34,3,0,0
36,2,1,1
33,3,5,2
24,1,3,0
27,3,2,0
32,2,1,0
41,0,2,0
33,1,3,0
30,12,1,0
29,5,4,1
29,2,2,1
35,4,2,0
53,2,3,0
31,2,0,0
42,1,6,0
24,2,1,0
37,5,5,0
30,6,3,0
42,2,2,1
42,0,6,0
28,2,1,0
32,0,5,0
29,5,2,1
35,7,0,0
30,0,0,0
29,2,1,0
23,7,1,1
45,2,2,0
32,3,1,0
26,0,2,0
31,1,4,0
39,1,5,2
42,3,5,0
38,3,0,0
34,12,6,0
34,1,2,0
46,2,0,0
44,3,0,0
32,1,2,0
48,3,1,0
37,0,0,0
45,4,0,1
27,0,2,0
25,3,6,0
33,0,1,0
41,2,1,1
42,3,4,0
45,1,2,0
37,0,2,0
28,1,1,0
29,8,1,0
27,11,1,1
32,1,3,0
40,1,4,0
43,2,3,1
37,1,1,0
44,0,0,2
32,4,1,2
33,1,4,0
35,1,0,0
38,0,3,0
40,2,0,0
37,0,1,0
34,1,4,0
34,0,1,0
22,3,5,0
27,0,1,0
28,2,1,1
39,1,1,1
31,3,4,0
44,1,0,0
28,1,1,0
33,13,0,0
26,1,2,1
25,2,0,0
32,1,3,0
39,12,5,1
42,0,1,1
35,9,1,1
28,0,2,1
40,2,2,0
42,3,1,0
38,1,0,0
34,0,0,1
37,1,1,0
37,1,0,0
37,0,0,0
39,1,7,0
50,0,0,1
32,2,6,0
37,0,6,1
19,5,2,0
36,1,2,0
35,2,7,0
45,0,3,0
34,2,2,0
34,3,4,0
25,2,2,0
47,0,0,0
39,0,0,0
42,1,4,0
38,0,5,0
39,0,2,0
35,5,1,0
30,0,2,0
42,0,1,0
26,1,3,0
35,2,1,0
31,1,1,0
29,3,0,0
26,8,0,0
37,0,0,0
30,5,2,1
35,8,2,2
35,1,1,0
37,0,1,0
27,2,3,0
24,1,2,0
39,2,3,0
39,2,3,0
33,2,2,1
29,7,1,0
28,2,2,0
35,2,1,0
34,2,2,1
31,9,0,0
50,2,2,0
23,7,3,0
21,4,2,2
28,0,3,0
36,0,2,0
51,2,3,0
27,7,0,0
42,3,1,0
32,2,2,0
36,1,0,0
43,1,1,0
27,1,4,1
37,3,3,0
33,2,2,0
42,3,1,0
33,0,2,0
30,2,2,0
46,0,0,0
40,2,1,1
46,1,1,0
53,1,0,0
30,0,1,0
34,0,2,0
42,1,2,0
38,2,6,1
51,2,1,0
29,2,0,0
48,2,3,1
39,0,1,0
28,12,1,1
32,1,3,0
42,2,1,0
29,2,1,0
45,1,3,0
34,3,0,0
33,1,1,0
30,2,2,0
37,0,1,0
29,0,4,0
30,1,2,0
45,3,0,0
34,1,2,0
35,0,5,0
28,1,0,0
37,0,0,0
29,2,5,0
37,0,0,0
42,2,2,0
37,2,1,0
31,2,14,2
38,2,1,0
45,4,2,1
43,2,2,0
32,1,4,0
37,0,1,0
27,0,2,0
34,2,1,0
36,0,1,0
24,2,5,0
29,0,1,0
33,4,2,0
38,0,0,0
33,0,3,0
36,1,3,0
35,1,1,0
35,3,3,0
37,2,3,1
34,2,2,0
35,3,4,0
37,0,1,1
30,0,2,0
29,2,4,0
46,0,2,0
22,0,4,0
38,4,1,0
40,1,2,0
41,4,0,0
31,1,0,0
30,1,2,0
34,0,4,0
42,1,1,0
38,1,0,0
37,2,6,1
33,1,0,0
36,2,0,1
32,1,0,0
27,1,2,1
34,0,6,0
33,2,0,0
45,1,0,0
22,3,2,1
35,2,0,0
34,0,0,0
44,1,0,0
37,3,1,1
28,1,5,0
35,1,4,0
24,0,7,0
39,1,2,0
44,0,2,0
41,2,0,1
39,0,5,0
34,2,0,0
41,2,0,0
27,1,1,0
28,2,6,0
40,0,2,0
31,0,2,0
45,0,4,0
37,2,5,0
29,0,8,0
37,0,0,1
42,2,2,0
42,0,1,0
45,4,2,0
29,0,6,0
39,1,0,0
38,2,0,1
40,2,0,0
29,2,2,1
37,1,4,1
28,1,2,0
37,0,4,1
30,2,0,0
41,0,1,0
33,4,1,0
36,2,4,0
33,6,0,0
32,1,0,0
41,1,2,0
30,0,1,0
37,0,5,0
44,2,1,0
26,5,3,0
33,1,3,0
36,2,1,0
36,0,1,0
43,2,4,0
45,1,0,0
34,1,1,0
32,1,0,0
33,1,2,0
36,0,4,0
35,2,5,0
35,0,0,0
27,0,8,4
36,4,3,0
37,0,6,0
32,8,1,0
28,2,1,0
32,0,3,0
38,0,1,0
42,1,1,0
27,4,5,0
38,1,1,0
34,2,0,1
37,1,4,0
36,0,4,0
41,3,2,0
37,1,3,0
34,0,1,1
37,1,4,0
28,0,5,0
37,6,0,0
32,0,6,0
32,1,5,0
32,2,5,0
38,2,1,0
29,6,2,0
32,2,1,0
30,0,1,1
35,3,3,1
36,0,5,1
42,3,10,0
43,2,4,0
38,2,3,0
34,1,5,1
44,1,1,0
36,5,1,0
37,5,1,0
45,1,1,0
30,1,6,0
37,1,2,0
26,1,7,0
31,0,0,0
35,3,3,0
41,3,2,1
34,6,0,1
33,1,3,0
27,1,1,0
37,2,1,0
37,2,5,0
25,1,0,0
36,1,4,1
35,7,3,0
35,5,3,0
39,3,0,0
37,3,4,0
42,0,5,0
36,1,5,2
33,1,7,1
28,8,1,1
25,11,2,1
42,0,1,0
22,2,6,0
42,2,7,0
27,7,5,2
32,1,1,0
38,0,6,0
32,6,2,1
45,1,3,0
35,0,1,0
39,3,0,1
29,0,2,1
35,1,3,0
40,0,0,0
50,2,3,0
32,3,1,0
34,0,6,0
36,1,0,0
39,4,2,1
30,1,2,0
33,2,3,0
33,0,0,0
41,3,6,0
36,2,2,0
37,2,0,0
39,0,4,1
50,0,2,0
28,2,1,0
29,2,4,1
39,1,3,0
36,1,1,0
32,10,1,1
26,10,1,2
33,2,0,0
39,0,11,1
48,1,0,0
41,4,3,0
29,6,1,0
42,3,1,1
31,3,6,0
37,1,0,0
26,8,1,0
38,1,2,0
35,4,9,1
41,2,3,0
33,2,2,0
39,1,0,0
32,3,1,0
31,1,1,0
38,2,0,0
49,1,1,0
34,1,3,0
30,3,3,2
38,3,2,0
35,5,2,1
41,3,5,1
35,0,3,0
34,3,0,0
37,1,3,0
32,0,6,0
33,1,3,0
42,3,0,0
29,2,3,0
35,1,1,0
28,1,7,0
38,12,0,0
37,1,3,0
27,0,2,1
33,1,2,0
37,7,1,0
39,4,2,0
42,2,0,0
33,0,2,0
30,0,1,0
40,0,4,0
33,2,4,2
20,1,6,2
34,0,6,0
34,2,5,0
33,0,3,0
37,1,1,0
36,1,1,0
33,2,5,0
44,0,1,0
44,0,2,0
35,0,0,1
30,0,4,0
39,0,2,0
34,0,2,0
38,1,1,0
32,1,8,0
39,2,3,0
40,0,2,0
45,1,1,0
32,1,4,0
39,1,1,0
35,2,2,0
28,2,3,0
34,2,2,0
30,0,3,1
44,3,0,0
32,0,1,0
36,1,2,1
40,1,2,0
27,4,3,2
42,1,2,1
34,0,0,0
34,0,1,0
23,3,6,0
38,1,4,0
42,2,1,0
40,2,5,1
40,0,1,0
34,0,0,0
51,1,2,0
41,1,3,0
28,1,3,0
34,1,1,0
38,11,4,0
34,5,1,0
46,1,2,0
37,0,4,0
34,1,4,0
23,0,6,1
30,0,7,0
30,3,7,1
35,0,1,0
40,0,3,1
36,1,4,0
33,1,2,1
40,1,2,0
34,0,3,0
37,1,2,0
39,1,2,0
38,1,0,0
48,1,4,0
27,0,5,0
33,5,2,1
27,0,3,0
36,2,2,0
54,3,1,0
41,0,1,0
35,2,5,0
35,2,0,0
38,1,2,2
39,1,3,0
36,1,1,0
32,9,2,0
33,2,4,0
19,5,2,0
40,1,3,0
38,1,4,0
34,0,1,0
39,1,2,0
26,0,0,0
39,2,5,0
23,2,3,0
45,6,2,0
36,2,3,0
40,3,2,0
26,1,0,0
44,1,0,0
53,1,0,0
36,0,6,0
33,2,6,0
33,0,2,0
33,0,2,2
44,2,2,0
27,12,2,0
42,0,1,0
25,1,1,0
40,2,2,0
39,2,3,0
29,1,2,0
26,0,4,0
34,0,2,0
37,1,2,0
42,0,1,1
35,0,3,1
35,1,7,0
42,0,1,0
44,2,0,0
28,2,3,0
40,0,3,0
32,2,2,0
56,1,0,0
33,1,1,0
43,6,2,1
29,1,2,0
30,6,3,0
41,2,4,0
37,0,6,1
29,3,1,0
50,1,2,1
36,1,1,0
34,0,0,0
20,6,3,1
39,2,2,0
33,1,5,0
48,2,3,0
28,3,3,0
23,0,3,0
38,1,0,0
50,2,1,0
35,2,0,1
37,1,1,0
29,5,3,1
44,2,2,0
36,0,0,0
36,1,1,1
30,0,2,0
29,0,3,0
38,1,2,0
37,4,2,3
35,0,0,0
44,0,2,0
44,3,3,0
35,0,6,0
34,1,2,0
41,1,1,0
40,2,1,0
35,2,2,0
23,1,1,0
34,3,1,0
31,1,5,0
37,0,0,0
38,2,1,0
41,0,0,1
41,1,1,0
28,4,2,2
39,1,0,2
44,2,2,0
34,2,1,0
37,2,3,0
30,1,1,0
51,1,2,0
46,5,0,0
43,2,2,0
41,0,0,0
41,1,2,0
43,0,1,1
25,5,1,0
25,0,1,0
39,2,2,1
48,0,2,0
27,1,4,0
47,0,3,0
35,2,6,0
29,1,1,0
36,2,3,0
36,1,2,1
38,2,0,1
31,1,5,0
25,4,0,0
40,1,2,2
40,0,3,1
36,2,1,0
42,0,2,0
34,0,1,0
43,1,3,0
41,4,1,1
31,2,0,0
35,6,5,1
40,1,0,0
29,2,1,1
31,1,4,0
37,3,1,1
42,2,4,1
54,2,1,0
32,1,4,1
36,0,0,0
30,0,2,0
30,1,5,0
23,1,0,0
22,0,2,0
41,2,1,0
36,3,6,0
44,1,1,1
39,6,1,0
23,0,4,0
38,0,1,0
38,0,0,0
23,1,0,0
39,1,0,0
31,1,0,0
34,1,3,0
38,3,1,0
29,4,2,2
46,0,1,0
34,1,2,0
38,3,1,0
39,3,1,0
39,0,6,1
37,1,1,0
46,1,0,0
26,1,3,2
36,1,3,0
24,2,0,0
45,3,1,0
32,2,0,0
25,0,2,0
36,0,7,0
36,0,2,0
42,2,1,1
33,6,2,1
31,1,0,0
34,2,1,0
29,1,1,0
46,1,3,0
45,2,0,0
41,2,2,0
43,1,4,1
41,1,0,0
33,3,2,0
35,1,3,0
47,7,0,0
34,1,7,0
36,0,0,0
50,1,1,1
33,2,1,0
27,2,4,0
32,1,1,2
37,1,2,1
42,0,0,0
41,1,2,0
39,0,5,1
23,9,0,2
32,0,5,0
33,1,2,0
41,1,1,1
42,0,0,0
32,9,4,1
39,1,4,0
37,1,2,0
32,2,3,1
46,3,1,0
42,1,1,0
37,1,1,0
30,1,1,0
32,2,1,0
39,2,4,1
34,3,0,0
29,4,1,0
42,0,4,0
37,1,1,1
35,1,2,0
33,1,2,0
26,1,3,0
36,0,8,0
32,2,5,1
44,0,1,1
43,0,3,2
29,1,4,1
31,2,6,0
31,2,4,1
45,1,4,0
41,0,2,0
28,2,5,0
44,2,0,0
50,3,1,0
27,3,1,0
39,2,5,0
33,1,2,0
39,0,0,0
42,2,1,0
42,1,3,0
38,2,0,0
29,1,1,0
32,0,0,0
26,6,1,0
49,3,1,0
35,1,0,0
27,7,5,0
41,1,2,0
35,1,0,0
39,0,1,0
43,3,1,0
32,2,1,0
47,2,2,0
35,2,1,2
35,2,1,0
37,3,1,0
42,0,4,1
33,0,1,1
34,3,3,1
36,0,0,0
21,0,1,0
36,6,2,0
31,0,1,0
31,3,3,0
42,1,1,0
34,0,5,3
21,5,2,0
30,1,2,0
33,1,2,0
39,1,0,0
46,1,4,0
29,1,0,0
41,1,3,0
37,2,5,0
24,2,8,0
30,1,6,0
42,0,3,0
37,1,2,0
25,0,1,0
39,0,2,0
26,2,3,2
48,2,0,0
34,1,2,1
27,5,2,1
35,1,1,0
40,3,3,0
39,0,0,0
49,0,2,0
42,2,1,0
30,4,2,3
31,0,2,1
37,5,5,0
35,1,1,0
52,0,1,0
34,2,4,1
39,2,2,0
33,3,3,0
43,1,0,0
44,1,0,0
49,1,4,0
38,0,5,1
42,0,1,0
32,7,1,2
29,0,2,0
35,1,6,0
43,1,2,0
42,1,0,0
48,2,2,1
30,0,3,0
49,1,2,0
44,0,2,0
34,1,4,0
32,1,3,0
36,0,1,0
36,2,1,0
42,10,1,1
43,2,5,0
41,1,2,0
30,2,2,0
45,2,4,0
42,0,3,0
38,3,1,1
28,1,1,1
37,1,2,1
36,3,3,0
36,2,1,0
49,2,1,0
41,1,4,0
35,1,2,0
34,0,1,0
39,0,2,0
37,4,2,0
28,5,2,1
38,1,3,0
39,0,1,0
34,1,8,0
35,3,1,1
43,0,2,0
27,2,2,0
44,0,1,0
47,2,7,1
25,4,0,3
32,1,1,0
48,1,0,0
33,1,3,0
36,1,5,2
38,0,2,0
38,1,0,0
39,3,3,0
31,2,1,0
45,1,2,0
40,1,2,0
37,6,3,0
30,13,0,1
34,1,1,0
45,0,0,0
42,2,6,0
36,1,2,0
31,1,5,1
35,3,1,1
32,1,1,0
22,1,2,0
29,3,1,0
33,1,3,0
29,0,1,1
27,2,1,0
35,7,2,2
32,2,0,0
48,1,0,0
48,1,1,1
35,5,2,0
34,2,3,0
31,2,0,1
32,2,0,0
39,3,2,0
45,2,0,0
27,2,2,0
30,3,2,0
38,5,1,0
49,0,1,0
27,0,6,0
37,0,1,0
37,3,0,0
33,2,3,0
34,2,2,0
46,0,2,0
40,2,3,2
31,1,3,0
28,1,3,0
33,3,1,0
36,2,0,0
32,5,0,1
39,0,4,0
27,1,2,0
39,0,0,1
41,1,1,0
42,2,2,0
38,0,2,0
28,0,1,0
37,3,0,0
31,7,1,1
35,2,0,1
32,1,1,0
37,0,0,0
32,0,1,0
34,1,6,0
35,1,7,2
48,2,1,0
33,2,2,0
29,0,5,0
32,2,7,0
31,0,2,0
39,2,2,0
40,2,1,0
35,4,0,0
32,0,0,0
38,3,0,0
40,0,1,0
35,0,1,0
30,0,6,0
28,4,1,0
28,1,5,0
53,0,2,1
45,1,0,0
17,21,0,1
35,2,3,1
26,2,5,0
34,1,4,1
27,5,2,1
32,1,3,0
38,2,1,0
44,1,1,1
46,1,0,0
30,2,0,0
37,1,0,0
28,4,3,1
41,4,0,0
33,7,1,1
48,0,2,0
41,1,2,0
36,2,2,0
35,0,2,0
38,2,0,0
46,0,2,2
39,0,1,0
44,1,2,0
34,0,0,0
34,1,2,0
42,1,2,0
45,1,2,0
38,0,3,2
42,2,2,0
33,1,0,0
24,6,2,0
37,4,2,0
27,2,1,0
37,0,1,0
36,0,5,0
37,1,1,0
28,1,1,0
38,3,1,0
41,2,2,0
29,1,2,1
44,1,6,0
43,0,0,0
38,2,2,0
32,1,1,0
49,1,4,0
40,3,4,0
38,0,3,0
35,1,4,0
41,4,1,0
26,1,7,0
37,1,3,1
34,3,0,0
33,2,3,0
42,1,2,0
38,1,3,0
35,2,4,0
40,0,1,0
34,1,1,0
38,1,1,0
36,4,1,0
26,9,2,3
46,2,2,0
42,2,2,0
30,16,1,0
37,0,0,0
39,2,0,0
37,0,3,0
35,2,3,0
35,0,3,1
30,1,8,0
26,6,1,0
24,0,0,1
41,0,2,0
23,1,2,0
44,4,2,1
28,0,3,0
39,2,2,0
38,0,4,0
37,0,1,0
31,3,2,1
34,0,1,1
39,1,3,0
32,5,2,0
42,0,2,0
36,1,1,0
39,2,2,0
45,1,2,0
37,3,1,0
25,1,6,0
31,2,2,0
29,1,5,1
37,3,3,0
33,2,8,1
33,2,0,0
36,0,1,0
30,0,2,1
41,2,1,0
41,0,1,0
33,1,3,0
38,0,0,0
43,0,3,0
37,6,0,0
35,1,5,0
39,0,1,0
29,9,1,2
38,0,0,0
37,1,3,0
33,3,3,0
41,3,0,0
35,0,3,0
38,0,2,0
49,0,1,0
44,0,1,0
42,0,4,0
44,0,2,0
31,1,6,0
37,3,1,0
32,0,2,3
26,0,1,0
41,1,0,0
42,2,2,0
41,2,1,0
40,3,1,0
39,2,1,0
26,5,1,0
28,2,0,0
34,1,1,0
50,2,3,0
30,1,1,0
38,0,0,1
43,0,3,1
41,1,0,0
41,2,0,0
36,2,2,0
33,1,4,0
33,6,1,1
31,1,1,0
28,1,3,0
37,1,0,0
41,0,1,0
38,1,3,0
28,4,3,0
23,0,5,0
31,1,2,0
50,0,2,0
39,1,1,0
27,16,0,0
33,1,3,2
37,1,0,0
31,0,3,0
37,2,1,0
40,0,6,0
31,0,1,0
35,3,2,1
37,2,1,0
31,1,2,0
31,0,0,0
36,1,2,0
36,3,1,0
40,2,2,0
33,10,4,2
32,1,7,1
42,2,2,0
35,3,0,0
37,1,1,0
33,1,1,0
41,0,1,0
34,2,2,0
35,2,0,0
37,0,1,0
36,1,5,0
42,3,0,0
40,1,1,0
31,0,1,0
34,4,2,1
32,2,5,1
28,3,2,0
51,2,2,0
45,2,1,1
44,1,2,0
38,1,2,0
42,1,2,0
38,1,0,0
28,1,1,0
40,1,1,0
32,1,0,0
30,0,1,1
