Per_Gene_Counts_Unaffected_Unaffected,Unaffected_Affected,Affected_Unaffected,Affected_Affected
34,1,1,0
46,0,0,0
29,0,0,1
39,1,2,0
31,1,1,0
33,3,0,0
34,3,2,2
36,0,2,1
33,0,2,0
37,0,1,0
38,0,0,1
37,0,2,0
27,0,1,0
42,1,2,0
37,0,0,0
35,2,1,0
37,5,3,1
35,0,2,0
41,0,9,0
42,0,3,0
42,2,2,1
45,3,0,2
39,3,2,0
37,2,2,0
34,2,1,0
42,0,1,0
30,0,1,0
38,5,6,1
27,0,0,1
42,3,1,1
42,4,1,1
42,0,1,0
26,2,2,0
39,0,2,0
41,2,3,1
35,1,1,0
39,1,1,0
31,1,0,0
35,3,1,0
36,2,2,0
33,3,1,1
32,1,0,0
33,0,2,0
30,3,1,1
37,0,0,1
27,4,6,1
39,1,1,0
33,5,3,2
26,2,2,2
29,1,4,0
44,1,1,0
29,4,1,0
38,2,0,1
27,0,11,1
38,2,1,1
37,0,2,0
51,1,1,1
35,0,1,2
36,1,1,0
39,1,0,1
42,0,0,1
30,0,2,0
38,0,4,0
37,0,3,0
34,9,3,1
33,6,6,2
27,0,0,0
35,2,1,0
36,0,0,1
42,0,1,0
43,0,1,0
31,2,2,0
44,1,0,0
40,1,1,0
29,0,1,1
36,2,0,0
44,1,1,0
21,1,0,0
24,0,1,1
35,2,1,0
51,0,2,0
36,0,1,1
41,1,0,0
42,5,1,0
35,1,0,0
37,1,0,0
31,1,8,1
24,4,11,2
30,2,3,1
43,1,1,1
33,0,0,1
41,1,1,1
30,5,1,2
27,4,5,1
40,2,2,1
41,0,0,0
42,2,1,1
29,1,1,0
46,1,1,0
37,0,2,0
42,1,1,0
36,0,2,1
38,0,0,0
42,1,3,0
30,0,0,1
41,1,1,0
26,1,2,0
45,1,1,0
38,1,1,0
30,0,6,1
35,1,1,1
56,1,2,1
33,1,3,0
38,0,1,0
47,0,2,0
34,1,0,0
33,3,0,1
41,1,2,0
45,0,0,0
31,1,0,0
38,3,0,0
28,1,0,0
47,3,1,0
37,0,1,0
34,2,1,1
29,2,2,0
36,0,3,0
33,0,1,0
30,3,0,1
29,4,2,2
40,0,1,0
36,2,3,0
29,1,1,0
42,1,5,0
39,0,3,0
43,5,0,3
37,0,0,0
35,0,3,0
32,0,3,0
41,2,1,0
30,1,1,0
40,5,0,0
37,1,0,0
34,0,4,1
35,0,1,0
37,0,1,1
34,3,1,1
45,1,2,1
44,1,1,0
41,1,4,0
48,1,1,0
34,1,1,0
33,1,0,0
30,0,1,0
41,0,2,0
32,1,4,0
36,0,5,0
36,1,3,0
30,0,7,0
39,1,1,0
31,2,1,2
40,0,1,0
38,1,3,0
45,0,1,0
31,0,0,0
27,1,1,0
27,3,3,0
29,3,2,1
25,2,4,0
37,0,4,0
47,3,1,0
41,0,0,0
36,6,2,1
38,0,1,2
38,1,0,0
50,1,0,0
40,2,2,1
41,3,1,0
30,0,4,1
20,5,2,0
38,0,3,1
42,3,0,0
51,4,0,0
37,1,6,0
54,0,1,0
24,2,4,1
35,1,0,0
39,2,1,1
25,4,8,2
27,0,2,0
22,2,2,0
26,2,6,1
35,3,2,0
41,0,1,0
33,0,0,1
20,4,2,0
44,1,0,0
42,1,1,0
40,0,0,1
27,2,3,2
40,0,1,0
40,2,3,2
43,1,2,0
41,0,3,0
35,1,3,0
36,1,1,1
37,2,2,0
36,2,3,0
49,0,0,0
34,1,7,0
42,1,1,0
34,2,0,1
28,0,2,0
36,0,1,2
33,0,2,0
39,1,1,0
30,0,1,0
36,3,2,2
30,2,6,2
49,0,0,0
43,2,1,0
41,0,3,0
42,0,0,1
41,1,2,1
47,0,0,0
45,1,3,0
53,1,1,0
27,0,1,0
44,1,0,1
36,1,2,0
20,1,2,2
39,3,0,0
41,2,0,0
40,1,1,0
36,1,2,0
38,1,3,0
37,2,1,1
39,2,1,0
25,1,1,1
39,1,2,0
32,0,1,0
31,0,5,0
41,0,2,1
33,1,2,0
36,2,0,2
33,1,0,0
38,2,2,1
48,2,1,0
31,1,2,0
34,1,3,0
27,1,2,0
29,1,3,0
37,0,2,0
38,0,3,0
33,1,0,1
36,1,2,0
33,0,3,0
40,1,2,0
39,0,3,1
43,0,6,0
27,3,5,3
49,0,2,0
42,0,1,1
34,1,4,0
28,1,0,1
33,0,0,0
38,0,2,0
43,1,2,0
38,2,2,0
32,2,0,0
44,1,4,0
28,1,0,0
44,2,0,0
36,0,2,1
38,1,0,0
38,0,2,0
41,0,1,0
34,1,0,1
31,2,7,1
40,2,2,0
35,0,2,1
33,1,1,0
38,1,1,0
35,0,11,1
41,1,3,0
43,0,2,0
36,2,1,0
33,0,2,0
42,0,1,0
36,0,2,1
48,0,0,0
45,1,0,0
36,1,2,0
40,1,0,0
33,3,0,1
32,1,4,0
40,2,2,0
37,0,4,1
31,1,0,0
31,1,5,0
36,2,2,0
26,3,2,0
33,2,2,2
31,0,0,0
38,0,1,0
25,0,4,0
36,1,1,1
40,0,4,0
44,0,2,1
34,0,2,0
43,0,2,0
30,0,0,1
38,1,2,0
33,0,7,0
41,1,3,0
39,4,6,3
34,2,0,0
29,3,5,3
29,0,7,1
30,0,3,0
35,1,1,0
40,2,1,0
39,0,1,0
32,0,1,0
44,2,2,0
42,2,3,0
40,1,1,1
44,1,0,0
38,1,1,0
44,1,1,0
37,0,4,1
31,2,5,2
42,1,3,0
34,0,0,1
44,2,0,0
33,1,3,0
37,2,3,0
30,2,6,0
39,0,2,0
35,0,2,1
46,1,2,0
36,0,2,0
42,1,1,0
38,0,7,0
36,0,2,0
48,0,0,0
36,0,0,1
24,3,0,1
39,0,3,0
46,0,2,0
28,1,1,2
39,1,1,0
43,2,0,0
32,1,0,0
37,2,1,1
36,5,2,1
36,0,6,0
36,0,2,0
35,0,2,0
26,0,0,1
33,1,1,0
38,1,0,0
39,2,1,0
36,0,2,1
27,1,16,2
36,1,1,0
33,1,0,0
41,1,1,1
46,2,1,0
32,0,1,0
44,0,2,0
43,1,0,0
46,1,2,0
34,1,2,1
26,0,8,3
36,1,5,1
21,1,3,2
28,2,1,0
33,0,2,0
33,0,3,1
43,0,6,1
41,2,3,0
28,4,4,0
41,1,2,0
28,2,0,0
45,1,2,0
33,2,1,0
42,1,0,1
49,1,0,0
35,0,1,0
32,4,0,1
29,2,9,1
31,3,1,1
41,0,2,0
34,3,0,0
28,0,3,1
44,2,0,1
39,0,1,0
41,3,1,0
35,2,0,1
36,1,2,0
46,0,2,0
48,1,1,0
28,1,4,1
28,0,8,1
42,1,2,0
29,1,0,0
37,2,0,0
43,1,4,0
32,0,1,0
31,0,1,0
47,0,1,0
35,1,1,0
21,1,4,2
36,0,2,0
29,1,1,0
29,1,0,0
35,0,1,1
40,2,0,0
52,3,6,1
50,0,1,0
34,1,7,0
41,1,0,0
33,2,0,0
33,2,1,2
40,0,1,0
28,0,2,1
38,1,1,0
37,0,4,0
39,1,3,1
49,1,0,0
44,0,1,0
49,1,1,1
36,2,3,0
31,0,0,0
32,2,1,0
40,0,4,0
23,2,1,0
51,4,0,0
32,1,1,0
37,1,2,0
35,2,0,2
28,1,2,1
34,0,6,0
45,1,1,0
34,2,1,0
42,3,2,0
39,0,1,0
42,1,0,0
32,0,5,1
34,1,4,0
34,5,1,2
42,0,0,1
36,1,0,0
35,1,2,0
25,0,13,1
46,0,0,1
38,1,1,1
32,3,2,1
44,1,2,0
26,1,5,0
24,2,4,1
41,1,4,0
21,1,1,1
34,1,0,0
39,0,2,1
37,0,3,1
48,1,0,1
38,0,1,1
35,3,6,3
39,0,1,0
24,0,7,3
41,1,1,0
38,3,1,0
36,4,1,0
26,7,0,1
35,1,1,0
42,3,0,1
35,1,0,0
37,1,2,1
41,3,1,0
37,1,0,1
36,1,5,2
41,2,2,0
47,0,1,0
21,3,4,1
33,2,2,1
36,0,0,1
32,0,1,1
37,0,0,0
34,0,3,0
45,0,1,0
38,2,4,0
43,2,2,0
42,1,1,0
45,0,3,0
49,1,2,0
43,0,1,0
46,1,2,0
47,0,0,0
45,1,1,0
35,1,0,2
27,3,2,2
33,0,3,1
37,0,0,0
33,1,3,0
30,7,5,1
33,0,1,0
41,3,3,2
34,0,9,1
42,2,2,0
35,0,0,0
41,0,0,0
33,3,1,1
33,9,1,1
47,0,0,0
20,0,2,1
41,1,3,0
31,0,0,0
44,0,3,0
50,1,3,0
42,1,1,1
29,0,1,0
29,0,1,2
42,1,1,0
31,2,3,3
25,0,1,2
39,1,1,1
43,1,3,0
33,0,1,0
34,2,5,0
25,1,4,1
28,1,2,0
36,1,3,0
35,3,1,0
39,0,1,0
42,1,5,0
27,3,3,3
31,3,0,1
34,8,1,0
41,0,8,0
37,0,7,2
38,4,6,1
34,0,2,0
36,1,2,1
52,2,0,0
42,1,3,0
42,2,2,1
29,1,3,2
31,1,4,2
35,1,0,0
40,1,1,0
25,0,0,0
46,0,1,1
34,1,1,0
32,1,6,0
41,1,0,0
23,1,6,1
43,2,0,0
29,0,1,0
25,0,0,0
29,0,7,0
40,1,9,1
42,1,0,0
33,0,13,2
47,1,0,1
23,0,4,0
34,0,1,0
32,2,2,0
40,0,2,1
35,1,0,0
36,2,4,0
49,1,1,0
32,3,0,0
34,0,4,0
26,0,5,1
47,0,2,0
31,7,5,3
41,0,2,0
35,0,1,0
43,0,2,1
41,3,0,1
26,0,0,0
32,0,3,0
39,0,0,0
31,0,2,0
38,1,3,0
33,2,1,2
33,2,1,0
43,1,4,0
36,0,0,0
37,3,2,0
41,2,2,0
21,1,4,0
34,2,3,1
34,1,0,0
50,0,0,0
36,1,0,0
40,0,5,0
38,5,1,3
49,0,1,0
41,1,0,1
33,2,0,0
39,3,0,0
36,1,3,0
37,1,4,3
42,2,2,2
47,4,2,0
38,0,0,0
44,0,0,1
30,7,2,1
39,1,0,0
41,0,1,2
33,0,0,0
34,4,1,1
28,0,0,0
28,2,2,2
37,1,0,0
32,1,0,0
33,0,11,1
34,1,3,1
30,3,7,0
37,0,6,0
38,1,1,0
32,1,2,0
37,2,2,0
42,0,6,0
30,3,0,0
37,0,5,0
42,0,2,1
52,1,1,0
39,0,2,0
31,2,0,1
55,0,2,1
35,3,1,1
39,0,5,0
39,0,0,1
35,0,1,0
36,0,6,1
35,3,0,1
35,5,1,0
28,2,0,0
43,0,2,0
32,2,0,2
41,4,0,0
33,2,2,0
32,2,0,1
50,1,1,0
36,0,0,0
36,3,7,0
28,1,6,0
34,2,2,1
40,0,7,1
39,6,5,3
31,2,5,1
30,0,1,0
27,0,0,0
43,1,0,0
34,0,1,0
51,5,2,0
45,0,2,0
28,1,1,0
30,3,1,0
34,2,2,0
46,1,1,0
22,2,3,0
35,0,0,0
39,1,5,0
36,3,2,0
35,0,1,0
25,2,1,0
41,0,3,0
39,3,0,2
41,2,2,0
39,2,0,0
42,0,2,0
36,1,2,4
30,1,0,1
34,0,5,0
34,3,2,1
26,0,2,0
35,1,1,0
48,0,1,1
40,7,2,0
31,2,0,0
47,0,1,1
37,1,2,0
43,2,1,0
39,1,1,0
41,1,4,0
36,0,5,0
37,2,1,0
33,4,3,1
32,1,5,0
31,2,1,0
39,1,4,1
37,0,1,0
40,2,0,0
30,1,0,0
48,3,2,0
23,3,1,0
27,3,2,0
39,1,0,2
43,2,2,0
40,0,1,1
34,2,1,0
43,1,0,0
49,2,0,0
40,0,2,1
43,1,1,0
28,0,0,0
24,1,1,0
24,0,1,0
31,0,6,1
35,2,1,0
37,0,1,1
37,3,2,0
44,1,0,0
29,0,0,0
34,4,4,2
40,1,2,1
27,0,12,0
41,0,2,0
42,2,2,0
39,1,1,1
31,1,6,2
37,1,1,0
39,1,0,0
29,1,5,0
31,0,3,0
50,1,2,0
43,0,2,0
40,1,0,1
25,0,4,0
39,1,3,0
38,1,1,0
41,0,4,2
34,1,11,1
35,7,0,0
51,1,3,0
33,0,2,0
31,3,2,1
44,1,2,0
45,1,3,0
35,2,5,1
25,2,2,1
34,0,2,0
34,0,0,1
31,3,3,1
35,1,0,2
41,2,1,0
44,4,1,0
33,0,3,1
27,1,0,0
43,0,2,0
38,2,2,1
38,1,2,0
34,1,0,0
30,0,1,0
32,3,3,0
51,1,4,0
36,3,2,0
32,1,6,1
31,4,1,1
33,2,0,0
43,3,4,2
38,3,0,0
37,2,1,0
35,0,5,0
23,2,0,1
34,0,0,0
34,1,1,1
38,1,6,0
39,0,3,0
39,1,1,0
35,8,0,0
35,0,1,0
38,3,0,0
53,1,1,0
29,0,0,0
35,0,1,0
34,2,6,1
30,4,2,1
41,0,0,0
44,0,3,0
28,0,1,1
53,0,2,0
21,1,1,0
49,0,0,0
41,3,0,0
36,3,2,0
44,1,1,0
44,2,1,0
40,1,1,1
31,1,0,0
35,0,1,0
34,0,0,1
34,0,6,0
31,1,0,0
37,3,2,0
40,1,0,1
37,1,3,0
29,0,1,0
45,1,3,0
28,2,0,0
34,1,5,0
41,1,2,0
38,1,3,0
32,0,1,0
37,1,4,2
33,0,4,0
35,2,2,0
44,1,2,1
33,2,2,0
36,1,0,0
40,0,3,0
36,0,2,0
34,2,0,0
43,0,2,0
34,0,7,0
45,1,1,1
45,3,2,1
34,3,2,0
51,0,0,0
41,2,0,0
29,0,4,1
31,2,1,0
29,1,7,0
41,0,0,0
29,0,1,0
36,0,0,0
37,1,0,0
27,3,9,2
36,1,0,0
39,2,1,2
30,1,1,0
40,1,1,0
35,2,1,1
45,0,0,0
25,3,4,0
45,1,3,0
39,2,1,1
50,1,1,1
49,2,1,1
36,3,1,0
25,2,2,1
32,0,2,2
28,0,2,4
32,2,7,5
37,1,0,0
49,0,3,0
45,0,1,0
34,1,2,0
29,0,2,1
45,1,0,0
32,0,3,1
48,1,0,0
47,2,1,0
40,1,1,1
42,1,2,0
32,0,0,0
40,2,0,0
34,2,2,0
33,6,6,2
48,0,0,0
41,0,3,0
32,0,0,0
42,0,0,0
33,0,3,0
38,0,1,0
36,0,1,1
36,1,3,0
40,0,0,0
49,0,3,1
30,5,8,4
35,0,0,0
42,0,1,0
45,0,2,1
39,0,6,1
39,1,0,0
35,2,2,1
36,1,3,1
25,1,0,0
49,2,2,1
43,0,1,0
31,5,3,1
36,1,0,0
43,0,5,1
29,0,1,1
42,0,5,1
38,0,5,0
44,1,1,0
50,1,2,0
54,2,0,0
36,0,1,1
36,0,1,0
35,0,1,0
34,2,0,0
29,4,2,2
34,1,8,4
37,1,3,0
39,1,5,0
37,3,1,2
41,0,0,0
25,5,1,5
40,1,2,0
35,0,0,1
34,1,2,0
28,0,1,0
33,0,8,0
42,5,3,1
53,2,0,0
36,0,0,0
30,0,1,0
38,0,0,0
38,0,1,1
36,1,2,0
25,0,0,0
34,0,1,0
26,1,0,0
26,2,8,1
26,0,1,0
30,2,6,2
43,1,0,0
30,1,2,0
32,3,0,0
51,1,1,0
30,1,3,0
33,1,0,1
39,0,2,0
40,0,0,0
40,0,0,0
35,1,3,1
41,0,1,0
38,2,1,0
40,1,0,0
50,0,5,1
43,0,1,0
46,0,0,0
31,1,1,2
32,0,0,1
48,0,1,0
41,2,3,0
32,3,7,0
39,1,2,1
45,0,3,0
33,0,0,2
30,1,1,1
47,0,0,0
25,2,1,1
31,1,9,1
40,2,5,0
32,2,1,0
40,0,3,0
38,0,2,1
48,0,1,1
43,2,3,0
40,3,0,1
42,2,0,0
41,1,3,0
40,0,1,1
30,6,3,1
32,1,1,0
34,3,1,0
43,0,2,0
41,0,4,0
41,0,3,0
37,0,0,0
33,0,1,0
48,0,0,0
27,2,1,0
35,1,1,0
31,1,2,0
33,1,0,1
36,2,1,0
37,0,1,1
35,1,0,0
30,5,1,0
42,0,1,1
18,0,8,5
30,3,1,2
44,2,6,0
34,0,1,0
35,6,8,2
46,0,2,1
33,2,0,0
33,3,4,0
32,1,2,0
45,0,2,2
46,0,5,0
36,2,1,0
37,3,5,3
34,1,0,0
34,2,2,2
32,4,12,3
35,1,1,0
37,1,12,0
44,1,2,0
39,3,1,0
36,5,4,0
39,3,1,0
44,0,1,1
42,0,3,0
36,0,9,0
36,1,2,0
40,1,4,0
35,1,1,0
49,0,4,0
37,1,1,1
32,2,2,0
42,1,1,0
38,0,3,0
48,0,2,1
31,0,4,1
42,1,3,0
35,1,0,1
42,0,0,0
34,0,4,0
37,1,1,0
33,1,3,0
42,2,0,0
30,1,0,0
35,3,2,0
35,7,0,0
33,0,3,1
39,4,0,0
34,3,2,1
47,1,2,1
41,2,2,0
27,0,0,0
35,1,1,0
41,1,0,0
40,7,5,0
33,1,0,1
44,0,1,0
49,1,0,0
34,6,1,0
41,2,2,0
32,0,6,1
36,1,1,1
35,2,5,0
26,0,0,0
29,2,3,0
34,2,1,1
43,0,2,0
50,1,0,1
32,0,5,4
34,1,1,0
37,1,1,0
44,0,6,0
32,0,1,0
34,1,1,0
42,2,0,0
39,1,1,0
28,2,0,1
21,1,1,0
28,1,1,1
40,3,3,0
22,6,3,0
25,3,3,1
36,0,2,1
40,2,0,0
30,0,6,0
37,1,0,1
45,1,1,0
28,1,5,1
37,1,1,0
43,1,1,0
26,1,3,2
29,0,2,0
35,1,1,0
34,1,0,1
31,3,1,0
44,0,4,1
39,0,2,0
34,0,2,0
30,0,2,0
37,1,1,0
40,0,1,0
28,3,2,3
40,0,3,0
42,0,1,0
39,0,0,0
46,2,4,0
35,2,0,0
41,0,0,0
42,1,0,0
35,5,3,2
31,0,2,1
38,1,6,0
46,0,2,0
33,0,14,0
41,0,6,1
30,0,1,0
39,2,1,1
33,5,4,0
36,1,0,0
42,2,1,0
34,0,1,0
34,0,6,1
34,1,1,0
43,2,1,1
34,0,0,0
29,8,6,0
43,1,0,1
43,0,1,0
24,0,2,3
34,6,0,0
42,0,1,0
43,0,1,0
42,1,4,0
43,0,1,0
39,1,0,0
37,1,3,0
37,1,1,0
39,0,1,0
43,2,1,0
35,3,3,1
41,1,0,1
35,0,0,1
31,1,2,0
29,1,5,0
47,1,0,1
37,0,3,0
31,1,7,0
41,3,1,0
23,1,4,0
49,1,2,0
37,0,1,1
39,0,1,0
51,0,2,0
44,0,4,1
42,2,1,0
33,0,0,0
44,0,3,0
38,0,1,0
34,0,4,0
32,4,0,1
26,2,3,1
35,3,2,0
54,1,0,0
34,1,2,1
40,1,6,0
37,2,1,0
34,1,1,0
37,2,1,1
39,1,0,0
39,1,0,0
29,2,3,2
38,0,1,0
42,1,5,1
47,0,1,0
29,1,0,0
31,2,0,0
25,5,0,2
32,0,1,1
29,5,0,1
37,1,3,0
34,2,1,0
40,2,2,0
35,1,1,0
37,2,0,0
43,0,2,0
41,0,4,0
52,0,3,0
29,2,1,0
35,2,1,0
37,3,1,0
35,0,8,3
44,0,2,1
41,4,1,2
30,1,5,0
40,0,0,1
40,1,1,0
24,0,1,0
50,0,0,0
35,1,1,1
44,3,1,1
41,1,2,0
33,2,0,0
41,0,2,1
40,1,0,0
45,0,1,0
36,0,0,0
41,8,4,3
45,0,1,0
38,0,1,0
28,0,1,1
38,0,1,0
39,1,0,0
44,3,6,0
41,0,0,0
42,1,3,0
45,1,2,0
28,2,11,4
22,0,4,0
36,5,1,0
42,2,2,0
33,3,0,1
47,1,2,0
28,3,1,2
32,1,2,0
47,3,1,0
41,1,0,1
30,1,1,0
37,1,6,0
46,1,2,0
44,1,0,0
36,0,2,1
52,1,1,0
35,1,1,1
43,6,0,0
51,1,2,0
42,0,1,0
38,0,1,0
37,1,1,0
35,1,1,0
18,0,3,0
32,0,0,1
39,2,2,0
33,0,1,0
30,0,1,0
32,2,1,1
37,0,1,0
39,1,8,1
30,1,3,0
28,0,5,0
35,0,3,0
32,1,2,0
34,1,0,0
31,2,4,0
34,1,1,0
44,0,2,0
33,0,5,0
42,0,2,0
35,0,2,2
41,1,10,2
31,0,5,0
36,1,0,0
44,0,2,1
42,0,0,0
40,1,3,1
38,0,3,0
30,2,7,2
41,1,0,0
41,0,1,0
37,1,0,1
37,1,2,0
34,2,2,0
45,0,2,0
36,0,2,0
31,1,1,0
39,1,1,0
39,1,1,0
28,5,3,3
45,1,1,0
36,2,1,2
39,0,3,0
41,0,3,0
33,0,6,0
39,0,2,0
42,2,2,0
50,2,0,0
44,0,2,0
37,0,1,0
43,4,3,1
48,0,3,0
36,0,0,0
30,1,2,0
29,6,7,2
31,0,0,0
27,1,2,0
35,1,1,0
38,0,4,0
33,0,1,0
39,1,0,0
31,0,2,0
37,2,1,0
25,0,1,1
45,1,0,0
43,1,4,0
41,0,2,0
36,1,1,0
32,1,2,0
31,5,1,0
29,0,0,0
31,1,0,0
43,1,2,1
33,3,1,0
45,1,2,0
43,3,0,1
38,1,4,0
46,1,1,0
27,0,0,1
34,2,1,0
40,2,2,0
39,0,2,0
51,1,1,0
49,1,0,0
41,0,1,1
33,3,0,0
37,2,1,0
34,0,1,0
31,3,3,2
37,1,0,1
42,0,0,0
33,1,1,0
46,2,2,0
36,1,1,0
50,1,0,1
33,0,8,0
31,2,0,0
34,1,1,0
44,1,3,0
27,0,11,2
20,5,1,0
39,0,7,1
34,1,3,0
45,1,0,0
37,4,2,0
37,1,1,1
32,2,0,0
44,2,2,0
34,0,2,1
39,0,4,0
32,3,0,0
42,0,3,1
24,4,3,2
36,2,2,1
47,1,1,0
35,2,4,0
43,1,2,3
32,0,1,0
37,0,5,0
33,0,2,0
40,4,1,0
37,1,2,0
41,2,2,0
45,1,2,0
36,0,2,0
43,1,3,3
23,3,4,1
32,1,3,1
48,2,1,0
38,1,0,0
35,0,2,1
42,0,1,0
41,0,0,0
37,0,0,0
29,1,3,0
48,2,0,0
31,0,7,0
31,0,2,1
43,0,0,0
51,0,2,0
39,2,1,0
33,3,3,0
37,1,1,0
38,0,1,1
32,1,1,0
36,1,0,0
30,0,6,1
45,2,1,0
36,4,5,2
34,0,1,0
39,0,2,0
37,0,0,0
43,0,0,0
40,1,4,0
29,0,7,0
30,3,2,0
40,2,4,0
38,1,4,1
37,0,1,1
47,0,2,0
34,0,4,0
39,0,1,0
37,1,7,0
28,2,2,0
27,0,1,0
28,2,4,4
38,1,1,0
38,1,2,0
43,2,2,0
44,0,2,1
41,0,2,0
29,0,4,1
32,2,1,0
24,12,1,0
36,0,0,0
37,1,1,0
40,1,2,0
32,3,1,0
45,2,3,0
47,2,4,0
39,0,1,0
41,6,0,0
54,2,1,1
34,2,1,0
33,2,0,0
31,4,6,0
38,2,1,0
34,1,2,0
43,1,0,0
38,2,1,0
40,3,0,0
25,0,6,1
24,4,0,2
24,1,4,2
35,1,0,0
42,2,2,0
42,2,1,0
35,0,4,0
43,2,1,0
33,0,3,0
41,0,1,0
30,0,3,0
27,2,2,0
37,0,2,0
38,0,1,2
40,0,0,0
35,1,2,1
